Process Image Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
956,1596868965.208793,1596868965.291738,82.945108,-0.100363
957,1596868965.308964,1596868965.391765,82.800627,-0.100172
958,1596868965.409197,1596868965.492003,82.806826,-0.100232
959,1596868965.509491,1596868965.592493,83.001852,-0.100295
960,1596868965.609668,1596868965.692343,82.675219,-0.100176
961,1596868965.709852,1596868965.792621,82.768917,-0.100184
962,1596868965.810100,1596868965.893149,83.048820,-0.100248
963,1596868965.910284,1596868965.992990,82.706451,-0.100184
964,1596868966.010494,1596868966.093254,82.760334,-0.100210
965,1596868966.110745,1596868966.193712,82.966328,-0.100252
966,1596868966.210919,1596868966.293625,82.705736,-0.100174
967,1596868966.311121,1596868966.393976,82.854986,-0.100202
968,1596868966.411383,1596868966.494294,82.911015,-0.100262
969,1596868966.511558,1596868966.594286,82.728863,-0.100174
970,1596868966.611760,1596868966.694507,82.746983,-0.100202
971,1596868966.712036,1596868966.795031,82.994938,-0.100276
972,1596868966.812235,1596868966.894984,82.748890,-0.100199
973,1596868966.912482,1596868966.995254,82.772255,-0.100247
974,1596868967.012686,1596868967.095552,82.866430,-0.100204
975,1596868967.112955,1596868967.196203,83.248854,-0.100269
976,1596868967.213147,1596868967.296479,83.331585,-0.100193
977,1596868967.313375,1596868967.396397,83.021641,-0.100228
978,1596868967.413640,1596868967.496335,82.694769,-0.100265
979,1596868967.513828,1596868967.596544,82.716703,-0.100188
980,1596868967.614068,1596868967.696821,82.753420,-0.100240
981,1596868967.714348,1596868967.797252,82.903624,-0.100281
982,1596868967.814546,1596868967.897220,82.674265,-0.100197
983,1596868967.914779,1596868967.997502,82.723379,-0.100233
984,1596868968.015015,1596868968.097917,82.901478,-0.100237
985,1596868968.115486,1596868968.198280,82.794189,-0.100470
986,1596868968.215659,1596868968.298327,82.668543,-0.100173
987,1596868968.315877,1596868968.398557,82.680225,-0.100219
988,1596868968.416091,1596868968.498786,82.695007,-0.100214
989,1596868968.516346,1596868968.599224,82.877398,-0.100255
990,1596868968.616607,1596868968.699383,82.775831,-0.100260
991,1596868968.716801,1596868968.799540,82.739353,-0.100194
992,1596868968.817014,1596868968.899724,82.709312,-0.100214
993,1596868968.917282,1596868969.000182,82.899570,-0.100268
994,1596868969.017508,1596868969.100447,82.939386,-0.100226
995,1596868969.117756,1596868969.200486,82.730532,-0.100248
996,1596868969.217952,1596868969.300732,82.780361,-0.100196
997,1596868969.318188,1596868969.400970,82.781792,-0.100236
998,1596868969.418396,1596868969.501111,82.714319,-0.100209
999,1596868969.518674,1596868969.601456,82.781553,-0.100278
1000,1596868969.618796,1596868969.701510,82.713842,-0.100122
1001,1596868969.719001,1596868969.801755,82.754135,-0.100205
1002,1596868969.819227,1596868969.901939,82.712650,-0.100226
1003,1596868969.919516,1596868970.002249,82.732677,-0.100290
1004,1596868970.019712,1596868970.102450,82.737923,-0.100196
1005,1596868970.119948,1596868970.202821,82.872868,-0.100236
1006,1596868970.220144,1596868970.304451,84.307194,-0.100197
1007,1596868970.320342,1596868970.403095,82.753181,-0.100198
1008,1596868970.420535,1596868970.503274,82.739353,-0.100193
1009,1596868970.520732,1596868970.603464,82.731724,-0.100197
1010,1596868970.620943,1596868970.703679,82.735300,-0.100211
1011,1596868970.721149,1596868970.804006,82.857370,-0.100206
1012,1596868970.821453,1596868970.904448,82.994223,-0.100304
1013,1596868970.921634,1596868971.004303,82.669497,-0.100180
1014,1596868971.021859,1596868971.104603,82.743883,-0.100225
1015,1596868971.122074,1596868971.204735,82.660437,-0.100215
1016,1596868971.222277,1596868971.304951,82.674026,-0.100203
1017,1596868971.322559,1596868971.405497,82.938194,-0.100281
1018,1596868971.422758,1596868971.505482,82.724094,-0.100199
1019,1596868971.522961,1596868971.605602,82.640648,-0.100203
1020,1596868971.623184,1596868971.705848,82.663774,-0.100223
1021,1596868971.723406,1596868971.806214,82.808256,-0.100222
1022,1596868971.823683,1596868971.906386,82.703114,-0.100277
1023,1596868971.923828,1596868972.006733,82.905054,-0.100145
1024,1596868972.024055,1596868972.106785,82.730055,-0.100227
1025,1596868972.124288,1596868972.207032,82.744360,-0.100233
1026,1596868972.224586,1596868972.307513,82.927704,-0.100297
1027,1596868972.324769,1596868972.407503,82.734108,-0.100183
1028,1596868972.424976,1596868972.507709,82.732916,-0.100207
1029,1596868972.525166,1596868972.607869,82.702398,-0.100190
1030,1596868972.625386,1596868972.708218,82.831860,-0.100219
1031,1596868972.725670,1596868972.808640,82.969904,-0.100284
1032,1596868972.825856,1596868972.908515,82.659245,-0.100186
1033,1596868972.926072,1596868973.008765,82.692385,-0.100217
1034,1596868973.026294,1596868973.108966,82.672596,-0.100221
1035,1596868973.126504,1596868973.209243,82.738638,-0.100211
1036,1596868973.226720,1596868973.311528,84.807396,-0.100216
1037,1596868973.326959,1596868973.409756,82.797289,-0.100238
1038,1596868973.427351,1596868973.510359,83.007336,-0.100393
1039,1596868973.527475,1596868973.610208,82.732439,-0.100124
1040,1596868973.627733,1596868973.710440,82.707644,-0.100257
1041,1596868973.727928,1596868973.810646,82.717657,-0.100195
1042,1596868973.828166,1596868973.911063,82.897902,-0.100238
1043,1596868973.928436,1596868974.011116,82.679272,-0.100271
1044,1596868974.028635,1596868974.111415,82.780361,-0.100198
1045,1596868974.128863,1596868974.211639,82.776546,-0.100228
1046,1596868974.229094,1596868974.311792,82.697630,-0.100231
1047,1596868974.329314,1596868974.412113,82.799196,-0.100220
1048,1596868974.429565,1596868974.512197,82.631588,-0.100251
1049,1596868974.529914,1596868974.612881,82.967043,-0.100349
1050,1596868974.630068,1596868974.712774,82.705975,-0.100153
1051,1596868974.730269,1596868974.812986,82.716227,-0.100202
1052,1596868974.830484,1596868974.913209,82.725525,-0.100214
1053,1596868974.930692,1596868975.013394,82.701921,-0.100208
1054,1596868975.030967,1596868975.113781,82.813740,-0.100275
1055,1596868975.131212,1596868975.214127,82.915068,-0.100245
1056,1596868975.231394,1596868975.314125,82.731247,-0.100182
1057,1596868975.331611,1596868975.414353,82.741737,-0.100217
1058,1596868975.431847,1596868975.514611,82.764149,-0.100236
1059,1596868975.532039,1596868975.614922,82.882166,-0.100192
1060,1596868975.632344,1596868975.715239,82.895279,-0.100305
1061,1596868975.732531,1596868975.815176,82.645655,-0.100187
1062,1596868975.832786,1596868975.915544,82.757711,-0.100256
1063,1596868975.932995,1596868976.015941,82.946301,-0.100209
1064,1596868976.033225,1596868976.115992,82.767010,-0.100230
1065,1596868976.133485,1596868976.216428,82.943439,-0.100260
1066,1596868976.233673,1596868976.316868,83.194733,-0.100188
1067,1596868976.333893,1596868976.417178,83.285570,-0.100219
1068,1596868976.434135,1596868976.516966,82.831383,-0.100242
1069,1596868976.534392,1596868976.617316,82.924366,-0.100257
1070,1596868976.634607,1596868976.717322,82.715034,-0.100215
1071,1596868976.734831,1596868976.817474,82.643032,-0.100224
1072,1596868976.835018,1596868976.917602,82.584143,-0.100186
1073,1596868976.935242,1596868977.017971,82.728148,-0.100225
1074,1596868977.035472,1596868977.118237,82.764626,-0.100230
1075,1596868977.135650,1596868977.218328,82.678318,-0.100178
1076,1596868977.235893,1596868977.318533,82.639933,-0.100243
1077,1596868977.336167,1596868977.419066,82.899094,-0.100274
1078,1596868977.436446,1596868977.519197,82.750082,-0.100280
1079,1596868977.536656,1596868977.619390,82.734108,-0.100210
1080,1596868977.636877,1596868977.719621,82.744360,-0.100221
1081,1596868977.737107,1596868977.819850,82.742929,-0.100230
1082,1596868977.837326,1596868977.920084,82.757950,-0.100219
1083,1596868977.937571,1596868978.020553,82.982302,-0.100245
1084,1596868978.037838,1596868978.120701,82.862616,-0.100267
1085,1596868978.138032,1596868978.220812,82.779884,-0.100194
1086,1596868978.238225,1596868978.320931,82.706213,-0.100192
1087,1596868978.338418,1596868978.421270,82.852364,-0.100193
1088,1596868978.438683,1596868978.521672,82.989454,-0.100266
1089,1596868978.538905,1596868978.621604,82.698822,-0.100222
1090,1596868978.639132,1596868978.721837,82.705021,-0.100227
1091,1596868978.739389,1596868978.821994,82.605124,-0.100257
1092,1596868978.839864,1596868978.922855,82.990885,-0.100475
1093,1596868978.940127,1596868979.022981,82.853794,-0.100263
1094,1596868979.040278,1596868979.123003,82.725048,-0.100151
1095,1596868979.140499,1596868979.223324,82.824945,-0.100220
1096,1596868979.240735,1596868979.323557,82.822323,-0.100236
1097,1596868979.340969,1596868979.425097,84.127665,-0.100234
1098,1596868979.441164,1596868979.523874,82.710743,-0.100194
1099,1596868979.541388,1596868979.624176,82.787752,-0.100225
1100,1596868979.641589,1596868979.724414,82.824945,-0.100201
1101,1596868979.741886,1596868979.824683,82.797289,-0.100297
1102,1596868979.842052,1596868979.924796,82.743645,-0.100166
1103,1596868979.942290,1596868980.025119,82.828283,-0.100238
1104,1596868980.042481,1596868980.125222,82.740307,-0.100191
1105,1596868980.142720,1596868980.225576,82.856417,-0.100238
1106,1596868980.242959,1596868980.325761,82.802534,-0.100239
1107,1596868980.343159,1596868980.425961,82.802773,-0.100200
1108,1596868980.443352,1596868980.526068,82.715988,-0.100193
1109,1596868980.543619,1596868980.626396,82.777500,-0.100267
1110,1596868980.643818,1596868980.726723,82.905054,-0.100199
1111,1596868980.744079,1596868980.826955,82.876205,-0.100261
1112,1596868980.844294,1596868980.927009,82.714796,-0.100215
1113,1596868980.944526,1596868981.027225,82.699776,-0.100232
1114,1596868981.044738,1596868981.127487,82.749128,-0.100213
1115,1596868981.144985,1596868981.227659,82.673788,-0.100247
1116,1596868981.245452,1596868981.328452,83.000422,-0.100466
1117,1596868981.345713,1596868981.428435,82.721710,-0.100261
1118,1596868981.445907,1596868981.528624,82.717657,-0.100194
1119,1596868981.546155,1596868981.628847,82.691431,-0.100249
1120,1596868981.646270,1596868981.728915,82.645416,-0.100115
1121,1596868981.746487,1596868981.829438,82.951307,-0.100217
1122,1596868981.846688,1596868981.929328,82.640409,-0.100201
1123,1596868981.946897,1596868982.029555,82.658052,-0.100209
1124,1596868982.047082,1596868982.129822,82.739830,-0.100185
1125,1596868982.147302,1596868982.230040,82.737923,-0.100220
1126,1596868982.247513,1596868982.330342,82.829237,-0.100211
1127,1596868982.347751,1596868982.432506,84.754705,-0.100238
1128,1596868982.447980,1596868982.530813,82.832336,-0.100229
1129,1596868982.548260,1596868982.631161,82.900524,-0.100280
1130,1596868982.648440,1596868982.731224,82.783222,-0.100180
1131,1596868982.748672,1596868982.831342,82.669735,-0.100231
1132,1596868982.849118,1596868982.932121,83.002329,-0.100446
1133,1596868982.949276,1596868983.032078,82.801580,-0.100158
1134,1596868983.049564,1596868983.132300,82.736015,-0.100287
1135,1596868983.149747,1596868983.232487,82.739830,-0.100183
1136,1596868983.249974,1596868983.332715,82.740545,-0.100227
1137,1596868983.350151,1596868983.433048,82.897186,-0.100177
1138,1596868983.450409,1596868983.533326,82.916975,-0.100258
1139,1596868983.550600,1596868983.633325,82.725286,-0.100191
1140,1596868983.650778,1596868983.733506,82.727909,-0.100179
1141,1596868983.750985,1596868983.833753,82.767725,-0.100207
1142,1596868983.851252,1596868983.933990,82.737923,-0.100266
1143,1596868983.951434,1596868984.034282,82.847357,-0.100183
1144,1596868984.051709,1596868984.134575,82.866192,-0.100275
1145,1596868984.151875,1596868984.234641,82.765818,-0.100166
1146,1596868984.252078,1596868984.334844,82.766294,-0.100202
1147,1596868984.352275,1596868984.434939,82.664251,-0.100198
1148,1596868984.452486,1596868984.535171,82.685471,-0.100210
1149,1596868984.552708,1596868984.635624,82.916021,-0.100222
1150,1596868984.652972,1596868984.735648,82.675695,-0.100264
1151,1596868984.753181,1596868984.835896,82.715750,-0.100209
1152,1596868984.853398,1596868984.936078,82.679510,-0.100218
1153,1596868984.953615,1596868985.036291,82.676411,-0.100217
1154,1596868985.053834,1596868985.136535,82.700968,-0.100219
1155,1596868985.154060,1596868985.236853,82.793236,-0.100226
1156,1596868985.254325,1596868985.337253,82.928181,-0.100265
1157,1596868985.354494,1596868985.438705,84.211111,-0.100169
1158,1596868985.454731,1596868985.537424,82.693100,-0.100237
1159,1596868985.554960,1596868985.637644,82.684278,-0.100229
1160,1596868985.655178,1596868985.737908,82.729816,-0.100218
1161,1596868985.755379,1596868985.838093,82.713604,-0.100201
1162,1596868985.855622,1596868985.938448,82.826138,-0.100243
1163,1596868985.955888,1596868986.038826,82.937956,-0.100266
1164,1596868986.056106,1596868986.138893,82.786560,-0.100218
1165,1596868986.156334,1596868986.239025,82.690954,-0.100228
1166,1596868986.256575,1596868986.339271,82.696438,-0.100241
1167,1596868986.356781,1596868986.439503,82.721949,-0.100206
1168,1596868986.457018,1596868986.539755,82.736731,-0.100237
1169,1596868986.557245,1596868986.640126,82.880974,-0.100226
1170,1596868986.657537,1596868986.740463,82.926512,-0.100292
1171,1596868986.757739,1596868986.840492,82.752943,-0.100202
1172,1596868986.857960,1596868986.940688,82.728624,-0.100221
1173,1596868986.958158,1596868987.040856,82.698107,-0.100198
1174,1596868987.058390,1596868987.141165,82.775593,-0.100232
1175,1596868987.158613,1596868987.241352,82.738400,-0.100224
1176,1596868987.258843,1596868987.341691,82.847834,-0.100230
1177,1596868987.359098,1596868987.441818,82.720280,-0.100255
1178,1596868987.459272,1596868987.542311,83.039522,-0.100174
1179,1596868987.559584,1596868987.642390,82.805872,-0.100312
1180,1596868987.659750,1596868987.742479,82.728148,-0.100167
1181,1596868987.759992,1596868987.842754,82.761288,-0.100242
1182,1596868987.860194,1596868987.942919,82.725286,-0.100202
1183,1596868987.960361,1596868988.043309,82.948208,-0.100167
1184,1596868988.060664,1596868988.143477,82.813263,-0.100303
1185,1596868988.160838,1596868988.243572,82.733870,-0.100174
1186,1596868988.261038,1596868988.343765,82.726717,-0.100201
1187,1596868988.361254,1596868988.443995,82.741261,-0.100216
1188,1596868988.461472,1596868988.545393,83.921432,-0.100218
1189,1596868988.561701,1596868988.644480,82.778454,-0.100229
1190,1596868988.661908,1596868988.744791,82.882881,-0.100207
1191,1596868988.762191,1596868988.844992,82.801104,-0.100283
1192,1596868988.862416,1596868988.945110,82.694054,-0.100224
1193,1596868988.962640,1596868989.045327,82.687140,-0.100224
1194,1596868989.062865,1596868989.145598,82.732916,-0.100225
1195,1596868989.163088,1596868989.245788,82.700014,-0.100223
1196,1596868989.263321,1596868989.346058,82.736492,-0.100234
1197,1596868989.363552,1596868989.446469,82.916737,-0.100230
1198,1596868989.463748,1596868989.546436,82.687378,-0.100196
1199,1596868989.563971,1596868989.646645,82.673311,-0.100223
1200,1596868989.664171,1596868989.746886,82.715034,-0.100200
1201,1596868989.764426,1596868989.847104,82.677603,-0.100255
1202,1596868989.864622,1596868989.947309,82.687378,-0.100195
1203,1596868989.964891,1596868990.047716,82.825184,-0.100269
1204,1596868990.065174,1596868990.147880,82.705259,-0.100283
1205,1596868990.165404,1596868990.248113,82.708359,-0.100230
1206,1596868990.265610,1596868990.348340,82.729816,-0.100206
1207,1596868990.365851,1596868990.448571,82.719803,-0.100240
1208,1596868990.466074,1596868990.548990,82.915783,-0.100224
1209,1596868990.566349,1596868990.649114,82.765341,-0.100274
1210,1596868990.666547,1596868990.749215,82.668304,-0.100198
1211,1596868990.766788,1596868990.849499,82.711220,-0.100240
1212,1596868990.867011,1596868990.949705,82.694769,-0.100223
1213,1596868990.967224,1596868991.049977,82.753420,-0.100213
1214,1596868991.067447,1596868991.150163,82.716465,-0.100223
1215,1596868991.167661,1596868991.250571,82.910776,-0.100214
1216,1596868991.267917,1596868991.350722,82.804441,-0.100257
1217,1596868991.368134,1596868991.450841,82.706451,-0.100217
1218,1596868991.468352,1596868991.551573,83.220720,-0.100217
1219,1596868991.568629,1596868991.651914,83.285570,-0.100277
1220,1596868991.668842,1596868991.751628,82.785845,-0.100213
1221,1596868991.769054,1596868991.851803,82.749605,-0.100212
1222,1596868991.869406,1596868991.952349,82.942724,-0.100353
1223,1596868991.969740,1596868992.052514,82.774401,-0.100334
1224,1596868992.069934,1596868992.152670,82.736015,-0.100194
1225,1596868992.170134,1596868992.252774,82.639694,-0.100200
1226,1596868992.270330,1596868992.353041,82.711220,-0.100195
1227,1596868992.370533,1596868992.453269,82.735777,-0.100204
1228,1596868992.470803,1596868992.553701,82.897663,-0.100270
1229,1596868992.570974,1596868992.653673,82.699776,-0.100170
1230,1596868992.671184,1596868992.753900,82.716227,-0.100210
1231,1596868992.771384,1596868992.854105,82.720518,-0.100201
1232,1596868992.871612,1596868992.954336,82.724333,-0.100228
1233,1596868992.971835,1596868993.054611,82.775354,-0.100223
1234,1596868993.072047,1596868993.154865,82.818031,-0.100212
1235,1596868993.172235,1596868993.254998,82.762957,-0.100188
1236,1596868993.272406,1596868993.355135,82.728863,-0.100171
1237,1596868993.372573,1596868993.455292,82.718372,-0.100167
1238,1596868993.472757,1596868993.555481,82.723856,-0.100184
1239,1596868993.572940,1596868993.655713,82.772732,-0.100183
1240,1596868993.673132,1596868993.755886,82.754374,-0.100192
1241,1596868993.773331,1596868993.855986,82.654476,-0.100200
1242,1596868993.873541,1596868993.956249,82.708836,-0.100209
1243,1596868993.973708,1596868994.056445,82.737207,-0.100168
1244,1596868994.073923,1596868994.156619,82.695484,-0.100215
1245,1596868994.174100,1596868994.256790,82.689762,-0.100177
1246,1596868994.274348,1596868994.357080,82.731724,-0.100247
1247,1596868994.374521,1596868994.457243,82.722187,-0.100173
1248,1596868994.474766,1596868994.557427,82.660913,-0.100246
1249,1596868994.574975,1596868994.659004,84.029198,-0.100208
1250,1596868994.675198,1596868994.757833,82.635164,-0.100223
1251,1596868994.775393,1596868994.858053,82.660437,-0.100195
1252,1596868994.875604,1596868994.958274,82.669735,-0.100211
1253,1596868994.975824,1596868995.058459,82.635403,-0.100220
1254,1596868995.076039,1596868995.158714,82.675695,-0.100215
1255,1596868995.176239,1596868995.258880,82.641125,-0.100201
1256,1596868995.276439,1596868995.359077,82.638025,-0.100200
1257,1596868995.376659,1596868995.459286,82.626820,-0.100220
1258,1596868995.476869,1596868995.559596,82.727194,-0.100210
1259,1596868995.577060,1596868995.659757,82.697153,-0.100191
1260,1596868995.677254,1596868995.759947,82.692862,-0.100194
1261,1596868995.777474,1596868995.860234,82.760334,-0.100219
1262,1596868995.877712,1596868995.960435,82.723141,-0.100239
1263,1596868995.977929,1596868996.060811,82.882166,-0.100216
1264,1596868996.078242,1596868996.161175,82.932949,-0.100313
1265,1596868996.178442,1596868996.261176,82.734346,-0.100200
1266,1596868996.278674,1596868996.361496,82.822561,-0.100232
1267,1596868996.378971,1596868996.461917,82.945824,-0.100297
1268,1596868996.479158,1596868996.561871,82.712650,-0.100187
1269,1596868996.579399,1596868996.662098,82.699537,-0.100241
1270,1596868996.679658,1596868996.762710,83.051205,-0.100260
1271,1596868996.779882,1596868996.862599,82.716942,-0.100224
1272,1596868996.880078,1596868996.962826,82.748175,-0.100196
1273,1596868996.980295,1596868997.063041,82.746506,-0.100217
1274,1596868997.080467,1596868997.163217,82.750320,-0.100172
1275,1596868997.180764,1596868997.263620,82.855940,-0.100297
1276,1596868997.280943,1596868997.363698,82.755327,-0.100179
1277,1596868997.381142,1596868997.464020,82.878590,-0.100199
1278,1596868997.481394,1596868997.564170,82.776308,-0.100252
1279,1596868997.581608,1596868997.666370,84.762096,-0.100214
1280,1596868997.681860,1596868997.764723,82.863092,-0.100252
1281,1596868997.782087,1596868997.864977,82.889318,-0.100227
1282,1596868997.882336,1596868997.965167,82.831144,-0.100249
1283,1596868997.982558,1596868998.065261,82.703829,-0.100222
1284,1596868998.082740,1596868998.165552,82.811832,-0.100183
1285,1596868998.182976,1596868998.265864,82.887650,-0.100236
1286,1596868998.283177,1596868998.365902,82.725286,-0.100201
1287,1596868998.383449,1596868998.466293,82.844257,-0.100272
1288,1596868998.483731,1596868998.566487,82.756042,-0.100282
1289,1596868998.583927,1596868998.666663,82.735300,-0.100196
1290,1596868998.684165,1596868998.767044,82.879066,-0.100237
1291,1596868998.784410,1596868998.867264,82.854509,-0.100245
1292,1596868998.884612,1596868998.967296,82.683325,-0.100203
1293,1596868998.984831,1596868999.067585,82.753181,-0.100219
1294,1596868999.085078,1596868999.167989,82.910776,-0.100247
1295,1596868999.185279,1596868999.268032,82.752466,-0.100201
1296,1596868999.285497,1596868999.368224,82.727194,-0.100218
1297,1596868999.385721,1596868999.468642,82.921028,-0.100224
1298,1596868999.485993,1596868999.568835,82.841873,-0.100272
1299,1596868999.586212,1596868999.669008,82.795858,-0.100219
1300,1596868999.686442,1596868999.769200,82.758188,-0.100230
1301,1596868999.786670,1596868999.869452,82.781553,-0.100228
1302,1596868999.886910,1596868999.969761,82.850933,-0.100240
1303,1596868999.987155,1596869000.070014,82.859278,-0.100245
1304,1596869000.087386,1596869000.170154,82.767487,-0.100231
1305,1596869000.187624,1596869000.270365,82.741737,-0.100237
1306,1596869000.287847,1596869000.370801,82.954407,-0.100223
1307,1596869000.388110,1596869000.470919,82.808495,-0.100264
1308,1596869000.488319,1596869000.571059,82.739830,-0.100209
1309,1596869000.588559,1596869000.672032,83.472967,-0.100240
1310,1596869000.688934,1596869000.772431,83.496809,-0.100374
1311,1596869000.789138,1596869000.871892,82.754135,-0.100204
1312,1596869000.889425,1596869000.972037,82.612038,-0.100287
1313,1596869000.989626,1596869001.072423,82.796574,-0.100201
1314,1596869001.089868,1596869001.172728,82.859516,-0.100242
1315,1596869001.190072,1596869001.272930,82.858562,-0.100204
1316,1596869001.290326,1596869001.373249,82.922697,-0.100255
1317,1596869001.390520,1596869001.473235,82.714319,-0.100194
1318,1596869001.490723,1596869001.573387,82.664490,-0.100202
1319,1596869001.590927,1596869001.673794,82.866907,-0.100205
1320,1596869001.691175,1596869001.773983,82.808495,-0.100247
1321,1596869001.791380,1596869001.874098,82.718611,-0.100205
1322,1596869001.891608,1596869001.974496,82.888126,-0.100229
1323,1596869001.991890,1596869002.074870,82.979918,-0.100282
1324,1596869002.092093,1596869002.174851,82.757950,-0.100203
1325,1596869002.192310,1596869002.275010,82.700014,-0.100217
1326,1596869002.292530,1596869002.375488,82.957506,-0.100220
1327,1596869002.392785,1596869002.475587,82.802296,-0.100255
1328,1596869002.493115,1596869002.575826,82.710981,-0.100331
1329,1596869002.593245,1596869002.676056,82.811356,-0.100129
1330,1596869002.693510,1596869002.776328,82.817316,-0.100266
1331,1596869002.793721,1596869002.876461,82.740068,-0.100211
1332,1596869002.893947,1596869002.976643,82.695961,-0.100226
1333,1596869002.994161,1596869003.076961,82.799911,-0.100214
1334,1596869003.094474,1596869003.177294,82.820177,-0.100314
1335,1596869003.194703,1596869003.277472,82.769394,-0.100229
1336,1596869003.294920,1596869003.377705,82.784653,-0.100217
1337,1596869003.395175,1596869003.478127,82.952499,-0.100255
1338,1596869003.495373,1596869003.578188,82.814693,-0.100198
1339,1596869003.595607,1596869003.679014,83.406925,-0.100234
1340,1596869003.695871,1596869003.779122,83.250999,-0.100264
1341,1596869003.796136,1596869003.878959,82.823753,-0.100265
1342,1596869003.896357,1596869003.979159,82.802057,-0.100221
1343,1596869003.996567,1596869004.079498,82.931280,-0.100210
1344,1596869004.096861,1596869004.179723,82.861662,-0.100294
1345,1596869004.197117,1596869004.279988,82.871437,-0.100256
1346,1596869004.297302,1596869004.380131,82.828522,-0.100186
1347,1596869004.397503,1596869004.480479,82.976341,-0.100200
1348,1596869004.497751,1596869004.580594,82.842588,-0.100248
1349,1596869004.598071,1596869004.680930,82.859755,-0.100320
1350,1596869004.698296,1596869004.781342,83.045483,-0.100226
1351,1596869004.798565,1596869004.881446,82.881451,-0.100268
1352,1596869004.898869,1596869004.981770,82.900763,-0.100304
1353,1596869004.999053,1596869005.081853,82.799911,-0.100184
1354,1596869005.099289,1596869005.182250,82.960606,-0.100236
1355,1596869005.199578,1596869005.282427,82.849741,-0.100288
1356,1596869005.299765,1596869005.382482,82.717657,-0.100187
1357,1596869005.399972,1596869005.482817,82.844973,-0.100207
1358,1596869005.500287,1596869005.583123,82.835436,-0.100316
1359,1596869005.600457,1596869005.683245,82.787991,-0.100170
1360,1596869005.700673,1596869005.783401,82.727909,-0.100215
1361,1596869005.800879,1596869005.883606,82.727909,-0.100206
1362,1596869005.901110,1596869005.983950,82.840681,-0.100231
1363,1596869006.001371,1596869006.084253,82.882404,-0.100261
1364,1596869006.101545,1596869006.184276,82.730770,-0.100174
1365,1596869006.201738,1596869006.284548,82.809925,-0.100193
1366,1596869006.302013,1596869006.384898,82.885027,-0.100275
1367,1596869006.402181,1596869006.484887,82.705498,-0.100168
1368,1596869006.502402,1596869006.585128,82.725525,-0.100221
1369,1596869006.602642,1596869006.685461,82.819462,-0.100240
1370,1596869006.702878,1596869006.787224,84.345102,-0.100237
1371,1596869006.803092,1596869006.887150,84.057808,-0.100214
1372,1596869006.903333,1596869006.987611,84.278107,-0.100241
1373,1596869007.003617,1596869007.087741,84.124565,-0.100284
1374,1596869007.103868,1596869007.189329,85.460901,-0.100252
1375,1596869007.204116,1596869007.289569,85.452795,-0.100248
1376,1596869007.304332,1596869007.387702,83.370447,-0.100216
1377,1596869007.404589,1596869007.489581,84.992170,-0.100257
1378,1596869007.504798,1596869007.588470,83.671808,-0.100209
1379,1596869007.605047,1596869007.687913,82.865715,-0.100249
1380,1596869007.705261,1596869007.788294,83.033085,-0.100214
1381,1596869007.805476,1596869007.888597,83.121061,-0.100215
1382,1596869007.905689,1596869007.988369,82.679987,-0.100213
1383,1596869008.005950,1596869008.088919,82.968712,-0.100261
1384,1596869008.106147,1596869008.188867,82.719564,-0.100197
1385,1596869008.206366,1596869008.289056,82.690239,-0.100219
1386,1596869008.306578,1596869008.389472,82.894325,-0.100212
1387,1596869008.406842,1596869008.489702,82.859516,-0.100264
1388,1596869008.507012,1596869008.589755,82.742453,-0.100170
1389,1596869008.607231,1596869008.689961,82.730055,-0.100218
1390,1596869008.707497,1596869008.790518,83.021164,-0.100266
1391,1596869008.807691,1596869008.890402,82.711220,-0.100194
1392,1596869008.907900,1596869008.990652,82.752228,-0.100209
1393,1596869009.008161,1596869009.091154,82.993746,-0.100261
1394,1596869009.108320,1596869009.191088,82.768440,-0.100159
1395,1596869009.208556,1596869009.291307,82.750559,-0.100236
1396,1596869009.308742,1596869009.391516,82.773685,-0.100186
1397,1596869009.409023,1596869009.491933,82.910061,-0.100280
1398,1596869009.509186,1596869009.591914,82.728148,-0.100163
1399,1596869009.609452,1596869009.692116,82.663536,-0.100266
1400,1596869009.709642,1596869009.794342,84.699631,-0.100190
1401,1596869009.810063,1596869009.892987,82.924604,-0.100421
1402,1596869009.910216,1596869009.992895,82.679033,-0.100153
1403,1596869010.010435,1596869010.093115,82.679987,-0.100219
1404,1596869010.110632,1596869010.193341,82.709074,-0.100197
1405,1596869010.210850,1596869010.293755,82.905531,-0.100218
1406,1596869010.311275,1596869010.394131,82.856178,-0.100425
1407,1596869010.411353,1596869010.494129,82.776308,-0.100079
1408,1596869010.511590,1596869010.594383,82.792282,-0.100237
1409,1596869010.611780,1596869010.695027,83.246708,-0.100190
1410,1596869010.712051,1596869010.794996,82.944393,-0.100271
1411,1596869010.812196,1596869010.895040,82.843304,-0.100145
1412,1596869010.912432,1596869010.995248,82.815647,-0.100236
1413,1596869011.012655,1596869011.095435,82.780361,-0.100222
1414,1596869011.112872,1596869011.195759,82.886457,-0.100218
1415,1596869011.213134,1596869011.296005,82.870960,-0.100261
1416,1596869011.313317,1596869011.396076,82.758427,-0.100184
1417,1596869011.413547,1596869011.496271,82.724571,-0.100230
1418,1596869011.513747,1596869011.596479,82.731724,-0.100201
1419,1596869011.613983,1596869011.696878,82.895279,-0.100235
1420,1596869011.714235,1596869011.797045,82.810402,-0.100252
1421,1596869011.814442,1596869011.897170,82.727194,-0.100208
