Sequencer Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
961,1596868965.709665,1596868965.709745,0.080347,-0.100211
962,1596868965.809850,1596868965.809949,0.098705,-0.100185
963,1596868965.910062,1596868965.910156,0.094414,-0.100212
964,1596868966.010267,1596868966.010359,0.091314,-0.100206
965,1596868966.110489,1596868966.110593,0.103951,-0.100222
966,1596868966.210709,1596868966.210797,0.088692,-0.100219
967,1596868966.310912,1596868966.311002,0.090122,-0.100204
968,1596868966.411142,1596868966.411234,0.092506,-0.100230
969,1596868966.511355,1596868966.511434,0.078917,-0.100213
970,1596868966.611549,1596868966.611636,0.087023,-0.100194
971,1596868966.711765,1596868966.711885,0.120401,-0.100216
972,1596868966.812013,1596868966.812108,0.095367,-0.100248
973,1596868966.912236,1596868966.912336,0.099897,-0.100223
974,1596868967.012456,1596868967.012543,0.086546,-0.100221
975,1596868967.112692,1596868967.112804,0.111818,-0.100236
976,1596868967.212929,1596868967.213016,0.086069,-0.100237
977,1596868967.313132,1596868967.313248,0.116348,-0.100203
978,1596868967.413401,1596868967.413504,0.103235,-0.100269
979,1596868967.513622,1596868967.513712,0.089645,-0.100221
980,1596868967.613838,1596868967.613940,0.102043,-0.100216
981,1596868967.714082,1596868967.714193,0.110149,-0.100244
982,1596868967.814326,1596868967.814418,0.092030,-0.100243
983,1596868967.914545,1596868967.914639,0.094652,-0.100219
984,1596868968.014771,1596868968.014865,0.094175,-0.100226
985,1596868968.115134,1596868968.115331,0.196457,-0.100363
986,1596868968.215445,1596868968.215542,0.096560,-0.100311
987,1596868968.315660,1596868968.315747,0.087023,-0.100215
988,1596868968.415870,1596868968.415966,0.095367,-0.100210
989,1596868968.516093,1596868968.516198,0.104904,-0.100223
990,1596868968.616336,1596868968.616446,0.109196,-0.100243
991,1596868968.716572,1596868968.716665,0.092983,-0.100236
992,1596868968.816789,1596868968.816883,0.093699,-0.100217
993,1596868968.917014,1596868968.917120,0.106812,-0.100224
994,1596868969.017259,1596868969.017370,0.110388,-0.100246
995,1596868969.117498,1596868969.117599,0.100851,-0.100239
996,1596868969.217723,1596868969.217811,0.088215,-0.100225
997,1596868969.317938,1596868969.318032,0.093460,-0.100215
998,1596868969.418163,1596868969.418261,0.097752,-0.100225
999,1596868969.518427,1596868969.518528,0.100851,-0.100264
1000,1596868969.618617,1596868969.618684,0.067234,-0.100190
1001,1596868969.718782,1596868969.718873,0.090837,-0.100166
1002,1596868969.818996,1596868969.819088,0.092506,-0.100214
1003,1596868969.919215,1596868969.919317,0.102758,-0.100219
1004,1596868970.019475,1596868970.019581,0.106335,-0.100260
1005,1596868970.119692,1596868970.119801,0.108957,-0.100217
1006,1596868970.219923,1596868970.220016,0.092983,-0.100232
1007,1596868970.320124,1596868970.320218,0.093937,-0.100201
1008,1596868970.420320,1596868970.420410,0.089884,-0.100196
1009,1596868970.520522,1596868970.520615,0.092506,-0.100202
1010,1596868970.620724,1596868970.620813,0.088930,-0.100202
1011,1596868970.720931,1596868970.721026,0.094652,-0.100207
1012,1596868970.821166,1596868970.821285,0.119686,-0.100234
1013,1596868970.921406,1596868970.921500,0.093699,-0.100241
1014,1596868971.021627,1596868971.021733,0.106096,-0.100220
1015,1596868971.121854,1596868971.121950,0.096798,-0.100227
1016,1596868971.222069,1596868971.222159,0.090599,-0.100215
1017,1596868971.322300,1596868971.322414,0.114441,-0.100231
1018,1596868971.422532,1596868971.422629,0.097513,-0.100232
1019,1596868971.522748,1596868971.522835,0.087500,-0.100216
1020,1596868971.622964,1596868971.623058,0.093937,-0.100216
1021,1596868971.723187,1596868971.723282,0.095606,-0.100222
1022,1596868971.823438,1596868971.823537,0.099421,-0.100251
1023,1596868971.923630,1596868971.923714,0.084162,-0.100192
1024,1596868972.023833,1596868972.023935,0.102043,-0.100203
1025,1596868972.124067,1596868972.124164,0.097275,-0.100234
1026,1596868972.224317,1596868972.224424,0.107050,-0.100250
1027,1596868972.324552,1596868972.324647,0.095844,-0.100235
1028,1596868972.424766,1596868972.424853,0.086546,-0.100214
1029,1596868972.524964,1596868972.525050,0.086069,-0.100198
1030,1596868972.625163,1596868972.625253,0.090361,-0.100199
1031,1596868972.725395,1596868972.725514,0.118971,-0.100233
1032,1596868972.825643,1596868972.825734,0.091076,-0.100247
1033,1596868972.925860,1596868972.925951,0.090361,-0.100218
1034,1596868973.026079,1596868973.026171,0.092030,-0.100219
1035,1596868973.126295,1596868973.126383,0.088215,-0.100216
1036,1596868973.226495,1596868973.226595,0.100136,-0.100200
1037,1596868973.326737,1596868973.326826,0.088930,-0.100242
1038,1596868973.426980,1596868973.427119,0.139475,-0.100243
1039,1596868973.527255,1596868973.527354,0.098944,-0.100275
1040,1596868973.627482,1596868973.627584,0.101566,-0.100227
1041,1596868973.727710,1596868973.727800,0.090122,-0.100228
1042,1596868973.827924,1596868973.828039,0.114441,-0.100214
1043,1596868973.928184,1596868973.928277,0.092506,-0.100260
1044,1596868974.028404,1596868974.028502,0.097752,-0.100220
1045,1596868974.128638,1596868974.128738,0.100136,-0.100234
1046,1596868974.228865,1596868974.228962,0.097513,-0.100227
1047,1596868974.329091,1596868974.329193,0.102520,-0.100226
1048,1596868974.429311,1596868974.429441,0.129938,-0.100220
1049,1596868974.529586,1596868974.529734,0.148058,-0.100276
1050,1596868974.629842,1596868974.629940,0.097513,-0.100256
1051,1596868974.730048,1596868974.730144,0.095606,-0.100206
1052,1596868974.830252,1596868974.830352,0.100136,-0.100204
1053,1596868974.930465,1596868974.930562,0.096798,-0.100213
1054,1596868975.030681,1596868975.030797,0.116348,-0.100216
1055,1596868975.130946,1596868975.131048,0.102520,-0.100265
1056,1596868975.231166,1596868975.231271,0.104427,-0.100220
1057,1596868975.331387,1596868975.331481,0.094414,-0.100221
1058,1596868975.431605,1596868975.431715,0.109911,-0.100218
1059,1596868975.531830,1596868975.531915,0.084877,-0.100225
1060,1596868975.632067,1596868975.632191,0.123978,-0.100237
1061,1596868975.732320,1596868975.732412,0.092030,-0.100253
1062,1596868975.832535,1596868975.832644,0.108719,-0.100216
1063,1596868975.932755,1596868975.932851,0.096798,-0.100219
1064,1596868976.032987,1596868976.033086,0.098467,-0.100233
1065,1596868976.133223,1596868976.133335,0.112057,-0.100235
1066,1596868976.233446,1596868976.233549,0.103235,-0.100224
1067,1596868976.333666,1596868976.333761,0.094891,-0.100220
1068,1596868976.433894,1596868976.433997,0.102758,-0.100228
1069,1596868976.534155,1596868976.534246,0.091314,-0.100261
1070,1596868976.634377,1596868976.634476,0.099659,-0.100222
1071,1596868976.734610,1596868976.734704,0.093699,-0.100233
1072,1596868976.834804,1596868976.834890,0.086069,-0.100194
1073,1596868976.935019,1596868976.935112,0.093460,-0.100215
1074,1596868977.035233,1596868977.035325,0.092030,-0.100214
1075,1596868977.135438,1596868977.135537,0.099659,-0.100204
1076,1596868977.235667,1596868977.235766,0.099421,-0.100229
1077,1596868977.335892,1596868977.336025,0.132322,-0.100225
1078,1596868977.436182,1596868977.436283,0.101805,-0.100289
1079,1596868977.536424,1596868977.536523,0.098944,-0.100242
1080,1596868977.636663,1596868977.636751,0.087738,-0.100240
1081,1596868977.736884,1596868977.736987,0.102282,-0.100221
1082,1596868977.837113,1596868977.837208,0.094891,-0.100229
1083,1596868977.937335,1596868977.937438,0.102043,-0.100223
1084,1596868978.037583,1596868978.037685,0.102282,-0.100248
1085,1596868978.137808,1596868978.137902,0.093699,-0.100225
1086,1596868978.238017,1596868978.238102,0.084639,-0.100209
1087,1596868978.338203,1596868978.338298,0.094891,-0.100186
1088,1596868978.438445,1596868978.438541,0.096083,-0.100241
1089,1596868978.538673,1596868978.538776,0.103712,-0.100228
1090,1596868978.638905,1596868978.639003,0.098467,-0.100232
1091,1596868978.739145,1596868978.739232,0.087023,-0.100240
1092,1596868978.839500,1596868978.839665,0.164270,-0.100355
1093,1596868978.939816,1596868978.939959,0.143528,-0.100315
1094,1596868979.040066,1596868979.040159,0.092506,-0.100250
1095,1596868979.140289,1596868979.140377,0.088453,-0.100222
1096,1596868979.240512,1596868979.240603,0.091314,-0.100224
1097,1596868979.340736,1596868979.340835,0.099182,-0.100224
1098,1596868979.440947,1596868979.441036,0.089645,-0.100210
1099,1596868979.541152,1596868979.541251,0.099182,-0.100205
1100,1596868979.641373,1596868979.641465,0.092030,-0.100221
1101,1596868979.741606,1596868979.741718,0.112057,-0.100233
1102,1596868979.841846,1596868979.841928,0.081778,-0.100240
1103,1596868979.942057,1596868979.942160,0.103474,-0.100211
1104,1596868980.042276,1596868980.042359,0.082731,-0.100219
1105,1596868980.142488,1596868980.142582,0.093699,-0.100212
1106,1596868980.242742,1596868980.242832,0.090361,-0.100254
1107,1596868980.342960,1596868980.343041,0.081301,-0.100218
1108,1596868980.443149,1596868980.443238,0.089169,-0.100189
1109,1596868980.543358,1596868980.543481,0.122309,-0.100209
1110,1596868980.643600,1596868980.643695,0.095129,-0.100241
1111,1596868980.743848,1596868980.743942,0.093699,-0.100248
1112,1596868980.844073,1596868980.844167,0.094175,-0.100225
1113,1596868980.944295,1596868980.944385,0.089645,-0.100223
1114,1596868981.044514,1596868981.044615,0.100374,-0.100219
1115,1596868981.144737,1596868981.144840,0.102758,-0.100223
1116,1596868981.245086,1596868981.245252,0.166178,-0.100349
1117,1596868981.345432,1596868981.345557,0.125170,-0.100346
1118,1596868981.445690,1596868981.445784,0.094414,-0.100258
1119,1596868981.545911,1596868981.546019,0.108004,-0.100221
1120,1596868981.646106,1596868981.646156,0.049829,-0.100195
1121,1596868981.746252,1596868981.746355,0.102758,-0.100146
1122,1596868981.846459,1596868981.846549,0.090122,-0.100207
1123,1596868981.946676,1596868981.946772,0.095844,-0.100217
1124,1596868982.046877,1596868982.046962,0.085354,-0.100200
1125,1596868982.147082,1596868982.147169,0.087261,-0.100205
1126,1596868982.247292,1596868982.247384,0.091553,-0.100210
1127,1596868982.347515,1596868982.347601,0.086069,-0.100223
1128,1596868982.447753,1596868982.447850,0.097275,-0.100238
1129,1596868982.547973,1596868982.548103,0.130177,-0.100220
1130,1596868982.648224,1596868982.648319,0.094891,-0.100252
1131,1596868982.748461,1596868982.748551,0.090837,-0.100236
1132,1596868982.848763,1596868982.848929,0.165939,-0.100303
1133,1596868982.949064,1596868982.949153,0.089884,-0.100300
1134,1596868983.049278,1596868983.049414,0.135422,-0.100215
1135,1596868983.149530,1596868983.149625,0.095129,-0.100251
1136,1596868983.249742,1596868983.249836,0.093937,-0.100212
1137,1596868983.349944,1596868983.350032,0.088215,-0.100202
1138,1596868983.450169,1596868983.450257,0.088692,-0.100224
1139,1596868983.550377,1596868983.550471,0.093937,-0.100208
1140,1596868983.650571,1596868983.650655,0.084162,-0.100194
1141,1596868983.750772,1596868983.750868,0.095606,-0.100201
1142,1596868983.850991,1596868983.851091,0.099659,-0.100219
1143,1596868983.951209,1596868983.951296,0.086546,-0.100218
1144,1596868984.051451,1596868984.051549,0.097275,-0.100242
1145,1596868984.151657,1596868984.151754,0.097275,-0.100205
1146,1596868984.251864,1596868984.251961,0.096798,-0.100208
1147,1596868984.352070,1596868984.352156,0.085592,-0.100206
1148,1596868984.452264,1596868984.452362,0.098467,-0.100194
1149,1596868984.552487,1596868984.552584,0.097513,-0.100223
1150,1596868984.652744,1596868984.652842,0.097752,-0.100257
1151,1596868984.752966,1596868984.753060,0.093460,-0.100222
1152,1596868984.853173,1596868984.853264,0.091791,-0.100206
1153,1596868984.953394,1596868984.953490,0.095367,-0.100222
1154,1596868985.053607,1596868985.053705,0.098228,-0.100212
1155,1596868985.153838,1596868985.153934,0.095606,-0.100231
1156,1596868985.254078,1596868985.254176,0.097275,-0.100240
1157,1596868985.354285,1596868985.354374,0.088453,-0.100207
1158,1596868985.454507,1596868985.454602,0.095367,-0.100222
1159,1596868985.554735,1596868985.554832,0.097752,-0.100228
1160,1596868985.654957,1596868985.655054,0.096798,-0.100222
1161,1596868985.755166,1596868985.755256,0.089645,-0.100209
1162,1596868985.855387,1596868985.855487,0.100374,-0.100220
1163,1596868985.955632,1596868985.955741,0.108480,-0.100246
1164,1596868986.055891,1596868986.055984,0.092983,-0.100259
1165,1596868986.156111,1596868986.156208,0.097275,-0.100219
1166,1596868986.256341,1596868986.256447,0.105143,-0.100231
1167,1596868986.356561,1596868986.356653,0.092030,-0.100219
1168,1596868986.456777,1596868986.456886,0.109434,-0.100216
1169,1596868986.557009,1596868986.557103,0.094414,-0.100232
1170,1596868986.657271,1596868986.657379,0.108242,-0.100262
1171,1596868986.757517,1596868986.757612,0.095129,-0.100246
1172,1596868986.857736,1596868986.857828,0.092030,-0.100219
1173,1596868986.957947,1596868986.958035,0.088453,-0.100211
1174,1596868987.058164,1596868987.058259,0.095367,-0.100217
1175,1596868987.158391,1596868987.158491,0.099659,-0.100228
1176,1596868987.258618,1596868987.258718,0.099897,-0.100227
1177,1596868987.358880,1596868987.358982,0.102043,-0.100262
1178,1596868987.459080,1596868987.459161,0.080109,-0.100200
1179,1596868987.559276,1596868987.559437,0.160456,-0.100196
1180,1596868987.659540,1596868987.659627,0.086784,-0.100264
1181,1596868987.759733,1596868987.759835,0.101328,-0.100193
1182,1596868987.859963,1596868987.860066,0.102997,-0.100230
1183,1596868987.960184,1596868987.960228,0.044823,-0.100220
1184,1596868988.060363,1596868988.060493,0.129223,-0.100180
1185,1596868988.160616,1596868988.160710,0.093222,-0.100253
1186,1596868988.260823,1596868988.260917,0.093937,-0.100207
1187,1596868988.361024,1596868988.361122,0.097990,-0.100201
1188,1596868988.461245,1596868988.461343,0.097752,-0.100221
1189,1596868988.561463,1596868988.561573,0.109673,-0.100218
1190,1596868988.661687,1596868988.661789,0.102043,-0.100224
1191,1596868988.761931,1596868988.762042,0.110626,-0.100244
1192,1596868988.862164,1596868988.862269,0.105381,-0.100232
1193,1596868988.962381,1596868988.962487,0.105858,-0.100217
1194,1596868989.062619,1596868989.062723,0.103951,-0.100239
1195,1596868989.162829,1596868989.162933,0.104189,-0.100209
1196,1596868989.263070,1596868989.263163,0.092745,-0.100242
1197,1596868989.363311,1596868989.363405,0.093460,-0.100241
1198,1596868989.463531,1596868989.463623,0.091314,-0.100220
1199,1596868989.563747,1596868989.563839,0.092268,-0.100215
1200,1596868989.663956,1596868989.664046,0.089645,-0.100209
1201,1596868989.764175,1596868989.764281,0.106096,-0.100219
1202,1596868989.864404,1596868989.864498,0.094175,-0.100230
1203,1596868989.964635,1596868989.964746,0.110865,-0.100230
1204,1596868990.064930,1596868990.065046,0.116587,-0.100295
1205,1596868990.165180,1596868990.165277,0.096083,-0.100251
1206,1596868990.265387,1596868990.265483,0.095844,-0.100207
1207,1596868990.365622,1596868990.365719,0.097036,-0.100235
1208,1596868990.465843,1596868990.465949,0.105858,-0.100221
1209,1596868990.566083,1596868990.566192,0.108242,-0.100240
1210,1596868990.666306,1596868990.666410,0.104427,-0.100223
1211,1596868990.766535,1596868990.766635,0.099897,-0.100229
1212,1596868990.866766,1596868990.866868,0.101328,-0.100231
1213,1596868990.966978,1596868990.967078,0.099897,-0.100211
1214,1596868991.067207,1596868991.067312,0.105143,-0.100229
1215,1596868991.167441,1596868991.167532,0.091314,-0.100234
1216,1596868991.267668,1596868991.267768,0.100613,-0.100227
1217,1596868991.367907,1596868991.368000,0.093460,-0.100239
1218,1596868991.468128,1596868991.468226,0.098467,-0.100221
1219,1596868991.568378,1596868991.568491,0.113487,-0.100250
1220,1596868991.668612,1596868991.668715,0.102758,-0.100235
1221,1596868991.768837,1596868991.768930,0.092983,-0.100224
1222,1596868991.869097,1596868991.869209,0.111580,-0.100261
1223,1596868991.969458,1596868991.969596,0.138283,-0.100361
1224,1596868992.069714,1596868992.069809,0.095606,-0.100255
1225,1596868992.169912,1596868992.170007,0.095367,-0.100199
1226,1596868992.270107,1596868992.270200,0.093222,-0.100195
1227,1596868992.370303,1596868992.370406,0.102520,-0.100196
1228,1596868992.470562,1596868992.470660,0.097752,-0.100259
1229,1596868992.570775,1596868992.570856,0.081301,-0.100213
1230,1596868992.670966,1596868992.671055,0.089169,-0.100191
1231,1596868992.771170,1596868992.771260,0.089645,-0.100204
1232,1596868992.871369,1596868992.871468,0.099182,-0.100199
1233,1596868992.971572,1596868992.971685,0.113487,-0.100203
1234,1596868993.071815,1596868993.071909,0.094652,-0.100243
1235,1596868993.172014,1596868993.172108,0.094652,-0.100199
1236,1596868993.272201,1596868993.272282,0.081301,-0.100187
1237,1596868993.372378,1596868993.372460,0.082731,-0.100177
1238,1596868993.472555,1596868993.472638,0.082731,-0.100178
1239,1596868993.572738,1596868993.572822,0.083685,-0.100183
1240,1596868993.672923,1596868993.673013,0.090122,-0.100185
1241,1596868993.773119,1596868993.773202,0.082970,-0.100196
1242,1596868993.873312,1596868993.873407,0.094891,-0.100193
1243,1596868993.973508,1596868993.973589,0.081778,-0.100196
1244,1596868994.073700,1596868994.073790,0.090122,-0.100193
1245,1596868994.173909,1596868994.173987,0.077724,-0.100209
1246,1596868994.274106,1596868994.274209,0.103235,-0.100197
1247,1596868994.374313,1596868994.374399,0.085592,-0.100207
1248,1596868994.474516,1596868994.474614,0.097990,-0.100203
1249,1596868994.574740,1596868994.574845,0.104666,-0.100224
1250,1596868994.674958,1596868994.675060,0.102043,-0.100217
1251,1596868994.775176,1596868994.775268,0.092506,-0.100218
1252,1596868994.875379,1596868994.875472,0.092506,-0.100203
1253,1596868994.975606,1596868994.975704,0.098467,-0.100227
1254,1596868995.075815,1596868995.075897,0.082254,-0.100209
1255,1596868995.176033,1596868995.176120,0.086546,-0.100218
1256,1596868995.276234,1596868995.276320,0.085592,-0.100201
1257,1596868995.376443,1596868995.376534,0.090599,-0.100209
1258,1596868995.476643,1596868995.476739,0.096083,-0.100200
1259,1596868995.576843,1596868995.576930,0.087023,-0.100200
1260,1596868995.677042,1596868995.677133,0.091076,-0.100199
1261,1596868995.777257,1596868995.777347,0.089884,-0.100215
1262,1596868995.877482,1596868995.877582,0.099421,-0.100226
1263,1596868995.977710,1596868995.977804,0.093222,-0.100228
1264,1596868996.077967,1596868996.078082,0.114679,-0.100257
1265,1596868996.178219,1596868996.178314,0.095129,-0.100252
1266,1596868996.278440,1596868996.278538,0.098705,-0.100221
1267,1596868996.378691,1596868996.378808,0.117064,-0.100251
1268,1596868996.478934,1596868996.479032,0.097752,-0.100243
1269,1596868996.579154,1596868996.579240,0.085831,-0.100220
1270,1596868996.679405,1596868996.679520,0.115395,-0.100251
1271,1596868996.779658,1596868996.779757,0.098944,-0.100253
1272,1596868996.879858,1596868996.879951,0.092268,-0.100200
1273,1596868996.980061,1596868996.980157,0.096321,-0.100203
1274,1596868997.080264,1596868997.080347,0.082731,-0.100203
1275,1596868997.180494,1596868997.180606,0.111341,-0.100230
1276,1596868997.280723,1596868997.280813,0.089407,-0.100229
1277,1596868997.380928,1596868997.381010,0.082016,-0.100204
1278,1596868997.481147,1596868997.481247,0.100136,-0.100219
1279,1596868997.581370,1596868997.581473,0.102997,-0.100223
1280,1596868997.681600,1596868997.681711,0.110626,-0.100230
1281,1596868997.781860,1596868997.781952,0.092030,-0.100260
1282,1596868997.882081,1596868997.882187,0.106812,-0.100220
1283,1596868997.982301,1596868997.982405,0.104427,-0.100220
1284,1596868998.082522,1596868998.082607,0.085115,-0.100221
1285,1596868998.182735,1596868998.182838,0.102758,-0.100213
1286,1596868998.282956,1596868998.283049,0.092506,-0.100221
1287,1596868998.383190,1596868998.383293,0.102758,-0.100234
1288,1596868998.483438,1596868998.483561,0.123262,-0.100248
1289,1596868998.583696,1596868998.583794,0.097752,-0.100259
1290,1596868998.683930,1596868998.684029,0.098467,-0.100234
1291,1596868998.784155,1596868998.784257,0.101328,-0.100225
1292,1596868998.884369,1596868998.884463,0.093937,-0.100213
1293,1596868998.984585,1596868998.984683,0.098467,-0.100216
1294,1596868999.084822,1596868999.084925,0.103235,-0.100237
1295,1596868999.185057,1596868999.185147,0.090361,-0.100235
1296,1596868999.285254,1596868999.285358,0.104189,-0.100197
1297,1596868999.385484,1596868999.385583,0.098467,-0.100231
1298,1596868999.485726,1596868999.485843,0.117064,-0.100241
1299,1596868999.585978,1596868999.586069,0.091314,-0.100252
1300,1596868999.686202,1596868999.686302,0.100136,-0.100224
1301,1596868999.786425,1596868999.786522,0.096798,-0.100223
1302,1596868999.886660,1596868999.886763,0.102758,-0.100235
1303,1596868999.986905,1596868999.987014,0.109673,-0.100244
1304,1596869000.087142,1596869000.087248,0.105381,-0.100238
1305,1596869000.187371,1596869000.187476,0.104904,-0.100228
1306,1596869000.287599,1596869000.287693,0.094175,-0.100228
1307,1596869000.387845,1596869000.387959,0.113249,-0.100247
1308,1596869000.488075,1596869000.488175,0.099659,-0.100230
1309,1596869000.588307,1596869000.588409,0.101805,-0.100232
1310,1596869000.688621,1596869000.688757,0.135660,-0.100314
1311,1596869000.788903,1596869000.789006,0.102997,-0.100282
1312,1596869000.889127,1596869000.889214,0.086308,-0.100224
1313,1596869000.989400,1596869000.989501,0.100374,-0.100273
1314,1596869001.089624,1596869001.089732,0.107527,-0.100224
1315,1596869001.189845,1596869001.189944,0.099182,-0.100221
1316,1596869001.290072,1596869001.290178,0.105143,-0.100228
1317,1596869001.390290,1596869001.390394,0.103951,-0.100218
1318,1596869001.490500,1596869001.490593,0.092983,-0.100209
1319,1596869001.590709,1596869001.590802,0.093460,-0.100209
1320,1596869001.690951,1596869001.691043,0.091791,-0.100242
1321,1596869001.791151,1596869001.791247,0.095844,-0.100200
1322,1596869001.891369,1596869001.891476,0.107527,-0.100218
1323,1596869001.991638,1596869001.991738,0.100136,-0.100269
1324,1596869002.091854,1596869002.091958,0.103951,-0.100216
1325,1596869002.192079,1596869002.192179,0.099897,-0.100225
1326,1596869002.292300,1596869002.292395,0.094652,-0.100221
1327,1596869002.392529,1596869002.392636,0.107050,-0.100229
1328,1596869002.492788,1596869002.492920,0.132084,-0.100260
1329,1596869002.593038,1596869002.593125,0.087738,-0.100250
1330,1596869002.693267,1596869002.693362,0.094891,-0.100230
1331,1596869002.793499,1596869002.793593,0.094175,-0.100232
1332,1596869002.893716,1596869002.893812,0.096083,-0.100217
1333,1596869002.993940,1596869002.994035,0.095367,-0.100224
1334,1596869003.094235,1596869003.094347,0.112534,-0.100295
1335,1596869003.194474,1596869003.194573,0.098705,-0.100240
1336,1596869003.294691,1596869003.294780,0.088930,-0.100217
1337,1596869003.394933,1596869003.395030,0.096798,-0.100242
1338,1596869003.495148,1596869003.495247,0.098467,-0.100215
1339,1596869003.595375,1596869003.595464,0.089884,-0.100226
1340,1596869003.695617,1596869003.695737,0.120401,-0.100242
1341,1596869003.795880,1596869003.795981,0.101566,-0.100263
1342,1596869003.896113,1596869003.896206,0.092983,-0.100233
1343,1596869003.996337,1596869003.996434,0.097036,-0.100224
1344,1596869004.096599,1596869004.096711,0.112295,-0.100262
1345,1596869004.196841,1596869004.196936,0.095367,-0.100242
1346,1596869004.297075,1596869004.297158,0.082493,-0.100234
1347,1596869004.397288,1596869004.397377,0.088453,-0.100213
1348,1596869004.497520,1596869004.497615,0.094891,-0.100232
1349,1596869004.597767,1596869004.597903,0.136137,-0.100247
1350,1596869004.698049,1596869004.698160,0.111580,-0.100281
1351,1596869004.798319,1596869004.798422,0.102520,-0.100271
1352,1596869004.898581,1596869004.898714,0.132322,-0.100262
1353,1596869004.998824,1596869004.998917,0.092983,-0.100243
1354,1596869005.099055,1596869005.099150,0.094652,-0.100231
1355,1596869005.199283,1596869005.199423,0.140190,-0.100228
1356,1596869005.299541,1596869005.299631,0.089884,-0.100259
1357,1596869005.399745,1596869005.399835,0.089884,-0.100203
1358,1596869005.499995,1596869005.500109,0.114441,-0.100250
1359,1596869005.600223,1596869005.600325,0.102043,-0.100228
1360,1596869005.700440,1596869005.700541,0.101566,-0.100217
1361,1596869005.800652,1596869005.800745,0.093222,-0.100212
1362,1596869005.900859,1596869005.900962,0.102758,-0.100207
1363,1596869006.001101,1596869006.001209,0.108480,-0.100241
1364,1596869006.101341,1596869006.101424,0.083685,-0.100240
1365,1596869006.201528,1596869006.201621,0.092745,-0.100187
1366,1596869006.301758,1596869006.301861,0.102758,-0.100230
1367,1596869006.401964,1596869006.402061,0.096798,-0.100206
1368,1596869006.502183,1596869006.502272,0.088930,-0.100219
1369,1596869006.602408,1596869006.602501,0.092983,-0.100225
1370,1596869006.702643,1596869006.702746,0.102997,-0.100235
1371,1596869006.802868,1596869006.802962,0.094175,-0.100225
1372,1596869006.903080,1596869006.903196,0.115633,-0.100212
1373,1596869007.003344,1596869007.003453,0.108957,-0.100264
1374,1596869007.103593,1596869007.103700,0.107288,-0.100249
1375,1596869007.203834,1596869007.203951,0.117302,-0.100241
1376,1596869007.304079,1596869007.304186,0.106812,-0.100245
1377,1596869007.404323,1596869007.404440,0.117779,-0.100243
1378,1596869007.504555,1596869007.504665,0.109673,-0.100233
1379,1596869007.604789,1596869007.604892,0.103474,-0.100234
1380,1596869007.705035,1596869007.705134,0.099182,-0.100246
1381,1596869007.805259,1596869007.805354,0.095606,-0.100224
1382,1596869007.905474,1596869007.905566,0.092030,-0.100215
1383,1596869008.005701,1596869008.005803,0.102520,-0.100227
1384,1596869008.105926,1596869008.106023,0.096798,-0.100225
1385,1596869008.206142,1596869008.206237,0.095129,-0.100216
1386,1596869008.306367,1596869008.306458,0.091314,-0.100225
1387,1596869008.406595,1596869008.406695,0.099897,-0.100228
1388,1596869008.506803,1596869008.506895,0.092030,-0.100208
1389,1596869008.607014,1596869008.607104,0.089884,-0.100211
1390,1596869008.707229,1596869008.707337,0.108242,-0.100215
1391,1596869008.807471,1596869008.807564,0.093937,-0.100241
1392,1596869008.907684,1596869008.907773,0.089645,-0.100213
1393,1596869009.007899,1596869009.008001,0.102043,-0.100215
1394,1596869009.108116,1596869009.108205,0.089169,-0.100218
1395,1596869009.208328,1596869009.208412,0.084162,-0.100211
1396,1596869009.308528,1596869009.308618,0.090122,-0.100201
1397,1596869009.408757,1596869009.408864,0.107050,-0.100229
1398,1596869009.508988,1596869009.509071,0.083447,-0.100230
1399,1596869009.609182,1596869009.609289,0.107050,-0.100195
1400,1596869009.709436,1596869009.709521,0.085115,-0.100253
1401,1596869009.809711,1596869009.809866,0.154972,-0.100276
1402,1596869009.909983,1596869009.910091,0.107288,-0.100272
1403,1596869010.010198,1596869010.010303,0.105381,-0.100214
1404,1596869010.110420,1596869010.110512,0.092268,-0.100223
1405,1596869010.210640,1596869010.210716,0.076056,-0.100220
1406,1596869010.310835,1596869010.310990,0.154495,-0.100195
1407,1596869010.411135,1596869010.411231,0.095129,-0.100300
1408,1596869010.511340,1596869010.511446,0.106573,-0.100204
1409,1596869010.611563,1596869010.611656,0.093460,-0.100223
1410,1596869010.711818,1596869010.711913,0.095367,-0.100255
1411,1596869010.812006,1596869010.812088,0.081778,-0.100189
1412,1596869010.912206,1596869010.912308,0.101566,-0.100200
1413,1596869011.012427,1596869011.012530,0.102520,-0.100221
1414,1596869011.112640,1596869011.112736,0.096798,-0.100212
1415,1596869011.212894,1596869011.212983,0.089407,-0.100254
1416,1596869011.313102,1596869011.313194,0.091791,-0.100209
1417,1596869011.413323,1596869011.413418,0.094891,-0.100220
1418,1596869011.513529,1596869011.513624,0.095129,-0.100207
1419,1596869011.613753,1596869011.613853,0.099182,-0.100224
1420,1596869011.713992,1596869011.714087,0.095606,-0.100239
1421,1596869011.814218,1596869011.814318,0.099897,-0.100226
1422,1596869011.914438,1596869011.914528,0.090122,-0.100220
1423,1596869012.014654,1596869012.014742,0.087976,-0.100216
1424,1596869012.114864,1596869012.114948,0.084639,-0.100210
1425,1596869012.215086,1596869012.215167,0.080824,-0.100222
1426,1596869012.315305,1596869012.315422,0.116348,-0.100219
