Frame Capture Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
1425,1596869012.215211,1596869012.215332,0.120401,-0.100219
1426,1596869012.315478,1596869012.315611,0.133753,-0.100266
1427,1596869012.415691,1596869012.415812,0.120640,-0.100214
1428,1596869012.515909,1596869012.516045,0.136137,-0.100218
1429,1596869012.616136,1596869012.616282,0.145912,-0.100227
1430,1596869012.716338,1596869012.716477,0.139236,-0.100202
1431,1596869012.816534,1596869012.816661,0.126839,-0.100196
1432,1596869012.916771,1596869012.916911,0.139713,-0.100237
1433,1596869013.017030,1596869013.017163,0.132799,-0.100259
1434,1596869013.117251,1596869013.117372,0.120640,-0.100221
1435,1596869013.217484,1596869013.217599,0.115156,-0.100233
1436,1596869013.317718,1596869013.317856,0.138283,-0.100234
1437,1596869013.417933,1596869013.418049,0.115871,-0.100215
1438,1596869013.518147,1596869013.518280,0.132799,-0.100213
1439,1596869013.618386,1596869013.618517,0.131130,-0.100240
1440,1596869013.718846,1596869013.719033,0.187635,-0.100460
1441,1596869013.819014,1596869013.819129,0.115395,-0.100168
1442,1596869013.919234,1596869013.919384,0.149250,-0.100220
1443,1596869014.019481,1596869014.019602,0.120640,-0.100247
1444,1596869014.119696,1596869014.119825,0.128746,-0.100215
1445,1596869014.219906,1596869014.220034,0.128746,-0.100209
1446,1596869014.320115,1596869014.320252,0.137568,-0.100209
1447,1596869014.420317,1596869014.420445,0.128031,-0.100203
1448,1596869014.520562,1596869014.520688,0.125885,-0.100245
1449,1596869014.620778,1596869014.620902,0.124454,-0.100215
1450,1596869014.720982,1596869014.721115,0.133038,-0.100205
1451,1596869014.821177,1596869014.821294,0.116110,-0.100195
1452,1596869014.921380,1596869014.921511,0.131845,-0.100202
1453,1596869015.021584,1596869015.021705,0.120401,-0.100205
1454,1596869015.121787,1596869015.121910,0.122786,-0.100203
1455,1596869015.222006,1596869015.222130,0.124216,-0.100219
1456,1596869015.322207,1596869015.322324,0.117302,-0.100201
1457,1596869015.422426,1596869015.422545,0.118494,-0.100219
1458,1596869015.522644,1596869015.522760,0.116348,-0.100218
1459,1596869015.622885,1596869015.623029,0.144720,-0.100240
1460,1596869015.723085,1596869015.723189,0.104427,-0.100200
1461,1596869015.823320,1596869015.823445,0.124216,-0.100236
1462,1596869015.923553,1596869015.923671,0.118732,-0.100232
1463,1596869016.023762,1596869016.023877,0.114441,-0.100210
1464,1596869016.123986,1596869016.124111,0.125647,-0.100223
1465,1596869016.224201,1596869016.224321,0.119448,-0.100215
1466,1596869016.324423,1596869016.324546,0.123262,-0.100222
1467,1596869016.424651,1596869016.424775,0.124216,-0.100228
1468,1596869016.524866,1596869016.524995,0.128508,-0.100215
1469,1596869016.625095,1596869016.625221,0.126600,-0.100228
1470,1596869016.725315,1596869016.725438,0.122786,-0.100221
1471,1596869016.825541,1596869016.825661,0.120640,-0.100225
1472,1596869016.925764,1596869016.925889,0.125170,-0.100224
1473,1596869017.025994,1596869017.026107,0.113010,-0.100230
1474,1596869017.126209,1596869017.126332,0.122786,-0.100215
1475,1596869017.226429,1596869017.226547,0.118256,-0.100219
1476,1596869017.326653,1596869017.326782,0.129700,-0.100224
1477,1596869017.426869,1596869017.426997,0.127792,-0.100216
1478,1596869017.527082,1596869017.527204,0.122070,-0.100213
1479,1596869017.627292,1596869017.627414,0.122547,-0.100210
1480,1596869017.727501,1596869017.727619,0.117302,-0.100209
1481,1596869017.827719,1596869017.827839,0.119925,-0.100218
1482,1596869017.927925,1596869017.928044,0.118971,-0.100205
1483,1596869018.028132,1596869018.028264,0.131369,-0.100208
1484,1596869018.128329,1596869018.128455,0.125647,-0.100197
1485,1596869018.228546,1596869018.228673,0.127316,-0.100217
1486,1596869018.328879,1596869018.329029,0.149488,-0.100333
1487,1596869018.429197,1596869018.429397,0.200272,-0.100317
1488,1596869018.529451,1596869018.529568,0.116825,-0.100254
1489,1596869018.629667,1596869018.629782,0.115395,-0.100216
1490,1596869018.729879,1596869018.730000,0.121593,-0.100212
1491,1596869018.830124,1596869018.830243,0.119448,-0.100245
1492,1596869018.930328,1596869018.930443,0.115633,-0.100204
1493,1596869019.030519,1596869019.030638,0.118017,-0.100192
1494,1596869019.130729,1596869019.130845,0.116110,-0.100209
1495,1596869019.230932,1596869019.231048,0.115395,-0.100203
1496,1596869019.331134,1596869019.331264,0.129461,-0.100202
1497,1596869019.431357,1596869019.431491,0.134230,-0.100223
1498,1596869019.531568,1596869019.531698,0.129700,-0.100211
1499,1596869019.631787,1596869019.631925,0.138283,-0.100219
1500,1596869019.731984,1596869019.732116,0.132084,-0.100197
1501,1596869019.832192,1596869019.832329,0.136614,-0.100208
1502,1596869019.932387,1596869019.932520,0.132799,-0.100195
1503,1596869020.032756,1596869020.032906,0.150442,-0.100369
1504,1596869020.132975,1596869020.133099,0.124216,-0.100219
1505,1596869020.233195,1596869020.233327,0.132561,-0.100220
1506,1596869020.333404,1596869020.333534,0.129461,-0.100209
1507,1596869020.433623,1596869020.433751,0.128508,-0.100218
1508,1596869020.533837,1596869020.533965,0.128746,-0.100214
1509,1596869020.634074,1596869020.634212,0.137568,-0.100238
1510,1596869020.734281,1596869020.734409,0.128031,-0.100206
1511,1596869020.834487,1596869020.834627,0.139713,-0.100207
1512,1596869020.934843,1596869020.934997,0.154257,-0.100355
1513,1596869021.035384,1596869021.035541,0.157356,-0.100541
1514,1596869021.135610,1596869021.135735,0.124693,-0.100226
1515,1596869021.235852,1596869021.235984,0.131845,-0.100242
1516,1596869021.336082,1596869021.336207,0.124693,-0.100230
1517,1596869021.436328,1596869021.436464,0.136137,-0.100245
1518,1596869021.536558,1596869021.536685,0.127077,-0.100230
1519,1596869021.636787,1596869021.636908,0.120878,-0.100229
1520,1596869021.737041,1596869021.737171,0.129938,-0.100254
1521,1596869021.837218,1596869021.837356,0.137806,-0.100177
1522,1596869021.937446,1596869021.937557,0.111341,-0.100228
1523,1596869022.037647,1596869022.037765,0.118017,-0.100201
1524,1596869022.137874,1596869022.138014,0.139713,-0.100227
1525,1596869022.238092,1596869022.238219,0.126839,-0.100218
1526,1596869022.338280,1596869022.338402,0.121593,-0.100188
1527,1596869022.438506,1596869022.438632,0.126600,-0.100225
1528,1596869022.538720,1596869022.538837,0.117302,-0.100214
1529,1596869022.638932,1596869022.639054,0.121832,-0.100212
1530,1596869022.739160,1596869022.739276,0.116348,-0.100227
1531,1596869022.839388,1596869022.839508,0.119686,-0.100228
1532,1596869022.939600,1596869022.939709,0.109673,-0.100212
1533,1596869023.039817,1596869023.039946,0.128269,-0.100218
1534,1596869023.140013,1596869023.140133,0.120163,-0.100196
1535,1596869023.240240,1596869023.240374,0.134468,-0.100227
1536,1596869023.340446,1596869023.340565,0.119209,-0.100207
1537,1596869023.440628,1596869023.440741,0.112534,-0.100182
1538,1596869023.540851,1596869023.540980,0.128984,-0.100223
1539,1596869023.641047,1596869023.641164,0.116348,-0.100196
1540,1596869023.741328,1596869023.741473,0.144720,-0.100281
1541,1596869023.841520,1596869023.841647,0.127077,-0.100192
1542,1596869023.941740,1596869023.941882,0.141621,-0.100220
1543,1596869024.041940,1596869024.042070,0.129700,-0.100200
1544,1596869024.142165,1596869024.142313,0.147820,-0.100225
1545,1596869024.242390,1596869024.242507,0.116825,-0.100225
1546,1596869024.342631,1596869024.342765,0.134230,-0.100240
1547,1596869024.442855,1596869024.442980,0.125170,-0.100224
1548,1596869024.543061,1596869024.543193,0.131845,-0.100206
1549,1596869024.643265,1596869024.643403,0.137806,-0.100204
1550,1596869024.743488,1596869024.743623,0.135660,-0.100223
1551,1596869024.843681,1596869024.843801,0.119448,-0.100194
1552,1596869024.943903,1596869024.944022,0.118971,-0.100222
1553,1596869025.044152,1596869025.044295,0.142813,-0.100249
1554,1596869025.144363,1596869025.144479,0.115156,-0.100211
1555,1596869025.244572,1596869025.244692,0.119925,-0.100209
1556,1596869025.344794,1596869025.344914,0.120401,-0.100222
1557,1596869025.445017,1596869025.445137,0.119686,-0.100223
1558,1596869025.545256,1596869025.545375,0.118256,-0.100240
1559,1596869025.645466,1596869025.645582,0.115871,-0.100210
1560,1596869025.745694,1596869025.745820,0.125885,-0.100228
1561,1596869025.845915,1596869025.846042,0.127554,-0.100220
1562,1596869025.946155,1596869025.946286,0.131607,-0.100240
1563,1596869026.046370,1596869026.046494,0.123501,-0.100215
1564,1596869026.146627,1596869026.146758,0.131607,-0.100257
1565,1596869026.246835,1596869026.246957,0.122070,-0.100208
1566,1596869026.347089,1596869026.347213,0.123739,-0.100254
1567,1596869026.447301,1596869026.447421,0.119686,-0.100212
1568,1596869026.547527,1596869026.547647,0.120163,-0.100226
1569,1596869026.647745,1596869026.647878,0.133514,-0.100218
1570,1596869026.747966,1596869026.748081,0.114679,-0.100221
1571,1596869026.848166,1596869026.848278,0.111341,-0.100200
1572,1596869026.948384,1596869026.948499,0.115395,-0.100217
1573,1596869027.048594,1596869027.048713,0.118732,-0.100210
1574,1596869027.148820,1596869027.148939,0.119686,-0.100225
1575,1596869027.249040,1596869027.249164,0.124216,-0.100220
1576,1596869027.349262,1596869027.349412,0.150204,-0.100222
1577,1596869027.449511,1596869027.449630,0.119925,-0.100249
1578,1596869027.549704,1596869027.549819,0.115395,-0.100193
1579,1596869027.649910,1596869027.650036,0.125408,-0.100207
1580,1596869027.750116,1596869027.750240,0.123739,-0.100205
1581,1596869027.850320,1596869027.850438,0.117302,-0.100204
1582,1596869027.950504,1596869027.950621,0.117779,-0.100183
1583,1596869028.050701,1596869028.050821,0.119448,-0.100198
1584,1596869028.150888,1596869028.151014,0.126362,-0.100187
1585,1596869028.251086,1596869028.251199,0.113249,-0.100198
1586,1596869028.351276,1596869028.351391,0.114202,-0.100191
1587,1596869028.451472,1596869028.451582,0.110865,-0.100195
1588,1596869028.551676,1596869028.551787,0.111580,-0.100204
1589,1596869028.651883,1596869028.652007,0.124454,-0.100207
1590,1596869028.752055,1596869028.752170,0.115633,-0.100172
1591,1596869028.852323,1596869028.852470,0.147343,-0.100268
1592,1596869028.952533,1596869028.952654,0.120640,-0.100210
1593,1596869029.052733,1596869029.052857,0.124693,-0.100199
1594,1596869029.152948,1596869029.153076,0.128508,-0.100215
1595,1596869029.253222,1596869029.253359,0.137329,-0.100274
1596,1596869029.353408,1596869029.353531,0.123262,-0.100186
1597,1596869029.453620,1596869029.453732,0.111818,-0.100212
1598,1596869029.553827,1596869029.553942,0.115395,-0.100207
1599,1596869029.654042,1596869029.654165,0.123024,-0.100215
1600,1596869029.754306,1596869029.754446,0.140190,-0.100264
1601,1596869029.854527,1596869029.854645,0.118017,-0.100221
1602,1596869029.954762,1596869029.954890,0.128508,-0.100235
1603,1596869030.054994,1596869030.055140,0.146627,-0.100232
1604,1596869030.155213,1596869030.155341,0.127792,-0.100219
1605,1596869030.255449,1596869030.255582,0.133753,-0.100235
1606,1596869030.355694,1596869030.355828,0.133514,-0.100246
1607,1596869030.455930,1596869030.456049,0.119448,-0.100235
1608,1596869030.556157,1596869030.556272,0.114918,-0.100228
1609,1596869030.656388,1596869030.656516,0.128031,-0.100231
1610,1596869030.756625,1596869030.756743,0.117540,-0.100237
1611,1596869030.856884,1596869030.857020,0.136375,-0.100259
1612,1596869030.957249,1596869030.957433,0.183821,-0.100365
1613,1596869031.057486,1596869031.057607,0.121117,-0.100237
1614,1596869031.157707,1596869031.157829,0.121832,-0.100221
1615,1596869031.257938,1596869031.258055,0.117064,-0.100230
1616,1596869031.358154,1596869031.358271,0.117540,-0.100216
1617,1596869031.458403,1596869031.458547,0.144005,-0.100250
1618,1596869031.558625,1596869031.558746,0.121355,-0.100222
1619,1596869031.658839,1596869031.658960,0.120640,-0.100214
1620,1596869031.759057,1596869031.759180,0.123024,-0.100218
1621,1596869031.859292,1596869031.859453,0.161409,-0.100235
1622,1596869031.959602,1596869031.959726,0.124216,-0.100310
1623,1596869032.059774,1596869032.059887,0.113010,-0.100172
1624,1596869032.160003,1596869032.160140,0.136852,-0.100230
1625,1596869032.260200,1596869032.260320,0.119686,-0.100197
1626,1596869032.360488,1596869032.360635,0.146627,-0.100288
1627,1596869032.460693,1596869032.460804,0.111341,-0.100204
1628,1596869032.560922,1596869032.561045,0.123262,-0.100229
1629,1596869032.661119,1596869032.661242,0.122786,-0.100197
1630,1596869032.761313,1596869032.761427,0.113964,-0.100194
1631,1596869032.861606,1596869032.861738,0.131607,-0.100293
1632,1596869032.961838,1596869032.961951,0.113249,-0.100232
1633,1596869033.062061,1596869033.062182,0.121117,-0.100223
1634,1596869033.162316,1596869033.162452,0.135660,-0.100255
1635,1596869033.262534,1596869033.262653,0.119448,-0.100218
1636,1596869033.362757,1596869033.362889,0.131845,-0.100223
1637,1596869033.462983,1596869033.463104,0.120878,-0.100226
1638,1596869033.563189,1596869033.563306,0.117779,-0.100205
1639,1596869033.663425,1596869033.663564,0.138998,-0.100237
1640,1596869033.763669,1596869033.763802,0.133514,-0.100243
1641,1596869033.863872,1596869033.863994,0.122786,-0.100203
1642,1596869033.964148,1596869033.964274,0.126362,-0.100276
1643,1596869034.064400,1596869034.064550,0.149250,-0.100253
1644,1596869034.164609,1596869034.164726,0.116110,-0.100209
1645,1596869034.264819,1596869034.264954,0.134706,-0.100210
1646,1596869034.365080,1596869034.365218,0.138760,-0.100260
1647,1596869034.465267,1596869034.465381,0.114202,-0.100187
1648,1596869034.565495,1596869034.565636,0.141382,-0.100228
1649,1596869034.665881,1596869034.666075,0.193357,-0.100387
1650,1596869034.766089,1596869034.766219,0.129700,-0.100208
1651,1596869034.866298,1596869034.866419,0.121593,-0.100209
1652,1596869034.966512,1596869034.966644,0.131845,-0.100215
1653,1596869035.066800,1596869035.066938,0.137806,-0.100287
1654,1596869035.167004,1596869035.167125,0.120878,-0.100204
1655,1596869035.267208,1596869035.267329,0.120640,-0.100204
1656,1596869035.367407,1596869035.367526,0.118494,-0.100199
1657,1596869035.467654,1596869035.467781,0.126123,-0.100247
1658,1596869035.567882,1596869035.568013,0.130415,-0.100228
1659,1596869035.668108,1596869035.668235,0.126600,-0.100226
1660,1596869035.768316,1596869035.768431,0.115395,-0.100208
1661,1596869035.868546,1596869035.868678,0.132084,-0.100230
1662,1596869035.968748,1596869035.968867,0.118971,-0.100202
1663,1596869036.068960,1596869036.069079,0.118971,-0.100212
1664,1596869036.169182,1596869036.169305,0.123262,-0.100222
1665,1596869036.269439,1596869036.269550,0.111103,-0.100256
1666,1596869036.369766,1596869036.369931,0.164032,-0.100328
1667,1596869036.470054,1596869036.470199,0.144482,-0.100288
1668,1596869036.570251,1596869036.570364,0.113010,-0.100196
1669,1596869036.670446,1596869036.670577,0.130177,-0.100196
1670,1596869036.770710,1596869036.770850,0.139713,-0.100264
1671,1596869036.870903,1596869036.871018,0.114202,-0.100194
1672,1596869036.971126,1596869036.971277,0.151634,-0.100222
1673,1596869037.071345,1596869037.071494,0.149012,-0.100219
1674,1596869037.171702,1596869037.171833,0.130415,-0.100357
1675,1596869037.271920,1596869037.272052,0.131845,-0.100218
1676,1596869037.372166,1596869037.372297,0.130892,-0.100246
1677,1596869037.472344,1596869037.472469,0.125408,-0.100178
1678,1596869037.572554,1596869037.572672,0.117779,-0.100210
1679,1596869037.672741,1596869037.672855,0.114202,-0.100187
1680,1596869037.772909,1596869037.773021,0.112057,-0.100168
1681,1596869037.873103,1596869037.873220,0.117064,-0.100194
1682,1596869037.973374,1596869037.973521,0.147343,-0.100271
1683,1596869038.073575,1596869038.073699,0.124216,-0.100201
1684,1596869038.173759,1596869038.173888,0.129700,-0.100183
1685,1596869038.273965,1596869038.274097,0.132561,-0.100206
1686,1596869038.374197,1596869038.374328,0.131130,-0.100232
1687,1596869038.474405,1596869038.474545,0.139713,-0.100209
1688,1596869038.574646,1596869038.574784,0.137091,-0.100241
1689,1596869038.674848,1596869038.674977,0.128984,-0.100202
1690,1596869038.775035,1596869038.775159,0.123978,-0.100187
1691,1596869038.875263,1596869038.875388,0.125170,-0.100228
1692,1596869038.975529,1596869038.975674,0.144482,-0.100266
1693,1596869039.075718,1596869039.075829,0.110388,-0.100189
1694,1596869039.175939,1596869039.176057,0.118017,-0.100221
1695,1596869039.276145,1596869039.276276,0.131369,-0.100205
1696,1596869039.376382,1596869039.376516,0.134230,-0.100237
1697,1596869039.476587,1596869039.476713,0.126600,-0.100205
1698,1596869039.576783,1596869039.576905,0.121117,-0.100197
1699,1596869039.677003,1596869039.677116,0.113010,-0.100219
1700,1596869039.777257,1596869039.777399,0.142336,-0.100254
1701,1596869039.877477,1596869039.877602,0.125408,-0.100220
1702,1596869039.977686,1596869039.977809,0.122786,-0.100209
1703,1596869040.077926,1596869040.078057,0.131130,-0.100240
1704,1596869040.178429,1596869040.178574,0.145197,-0.100502
1705,1596869040.278640,1596869040.278767,0.126362,-0.100212
1706,1596869040.378865,1596869040.378981,0.115156,-0.100225
1707,1596869040.479078,1596869040.479194,0.116110,-0.100212
1708,1596869040.579389,1596869040.579525,0.135899,-0.100311
1709,1596869040.679589,1596869040.679723,0.133514,-0.100200
1710,1596869040.779798,1596869040.779936,0.137806,-0.100209
1711,1596869040.880016,1596869040.880164,0.148296,-0.100218
1712,1596869040.980310,1596869040.980446,0.135660,-0.100295
1713,1596869041.080506,1596869041.080629,0.123262,-0.100195
1714,1596869041.180732,1596869041.180866,0.133991,-0.100226
1715,1596869041.280978,1596869041.281103,0.124454,-0.100247
1716,1596869041.381178,1596869041.381289,0.110388,-0.100200
1717,1596869041.481399,1596869041.481530,0.131369,-0.100220
1718,1596869041.581587,1596869041.581734,0.147104,-0.100189
1719,1596869041.681773,1596869041.681907,0.133514,-0.100186
1720,1596869041.782002,1596869041.782147,0.145197,-0.100229
1721,1596869041.882178,1596869041.882305,0.127077,-0.100176
1722,1596869041.982395,1596869041.982522,0.126600,-0.100217
1723,1596869042.082617,1596869042.082766,0.149012,-0.100222
1724,1596869042.182773,1596869042.182882,0.108957,-0.100156
1725,1596869042.282961,1596869042.283086,0.124454,-0.100188
1726,1596869042.383196,1596869042.383334,0.137806,-0.100235
1727,1596869042.483403,1596869042.483523,0.120640,-0.100207
1728,1596869042.583600,1596869042.583726,0.126362,-0.100197
1729,1596869042.683879,1596869042.684015,0.136137,-0.100279
1730,1596869042.784094,1596869042.784217,0.123501,-0.100215
1731,1596869042.884335,1596869042.884463,0.127792,-0.100241
1732,1596869042.984607,1596869042.984747,0.139713,-0.100272
1733,1596869043.084849,1596869043.084973,0.123739,-0.100242
1734,1596869043.185118,1596869043.185253,0.134945,-0.100269
1735,1596869043.285339,1596869043.285458,0.119448,-0.100221
1736,1596869043.385576,1596869043.385710,0.133514,-0.100238
1737,1596869043.485790,1596869043.485921,0.130415,-0.100214
1738,1596869043.586060,1596869043.586200,0.140429,-0.100270
1739,1596869043.686267,1596869043.686390,0.123501,-0.100207
1740,1596869043.786499,1596869043.786637,0.138044,-0.100232
1741,1596869043.886742,1596869043.886885,0.142574,-0.100244
1742,1596869043.986964,1596869043.987084,0.119686,-0.100222
1743,1596869044.087186,1596869044.087306,0.120878,-0.100221
1744,1596869044.187399,1596869044.187534,0.134945,-0.100214
1745,1596869044.287639,1596869044.287777,0.137568,-0.100240
1746,1596869044.387878,1596869044.388022,0.143766,-0.100239
1747,1596869044.488087,1596869044.488209,0.122309,-0.100209
1748,1596869044.588321,1596869044.588446,0.124454,-0.100234
1749,1596869044.688555,1596869044.688690,0.135660,-0.100233
1750,1596869044.789138,1596869044.789412,0.274897,-0.100583
1751,1596869044.889501,1596869044.889655,0.154018,-0.100363
1752,1596869044.989693,1596869044.989821,0.128031,-0.100192
1753,1596869045.089925,1596869045.090059,0.134230,-0.100232
1754,1596869045.190171,1596869045.190314,0.143528,-0.100245
1755,1596869045.290365,1596869045.290478,0.113249,-0.100194
1756,1596869045.390589,1596869045.390732,0.142813,-0.100224
1757,1596869045.490851,1596869045.490987,0.135422,-0.100262
1758,1596869045.591062,1596869045.591184,0.121593,-0.100211
1759,1596869045.691262,1596869045.691375,0.113487,-0.100200
1760,1596869045.791472,1596869045.791586,0.114441,-0.100210
1761,1596869045.891675,1596869045.891791,0.115395,-0.100204
1762,1596869045.991963,1596869045.992096,0.133276,-0.100287
1763,1596869046.092186,1596869046.092312,0.125647,-0.100223
1764,1596869046.192407,1596869046.192554,0.147343,-0.100221
1765,1596869046.292643,1596869046.292770,0.126600,-0.100236
1766,1596869046.393106,1596869046.393264,0.158072,-0.100462
1767,1596869046.493312,1596869046.493438,0.125647,-0.100207
1768,1596869046.593527,1596869046.593643,0.115871,-0.100215
1769,1596869046.693803,1596869046.693934,0.131130,-0.100276
1770,1596869046.794018,1596869046.794143,0.125408,-0.100215
1771,1596869046.894226,1596869046.894354,0.128031,-0.100208
1772,1596869046.994457,1596869046.994596,0.138760,-0.100231
1773,1596869047.094664,1596869047.094783,0.119209,-0.100207
1774,1596869047.194882,1596869047.195002,0.119925,-0.100218
1775,1596869047.295128,1596869047.295269,0.141144,-0.100247
1776,1596869047.395368,1596869047.395490,0.122070,-0.100240
1777,1596869047.495583,1596869047.495713,0.129461,-0.100215
1778,1596869047.595826,1596869047.595963,0.137806,-0.100243
1779,1596869047.696037,1596869047.696154,0.116587,-0.100212
1780,1596869047.796272,1596869047.796405,0.132799,-0.100235
1781,1596869047.896489,1596869047.896611,0.122547,-0.100217
1782,1596869047.996687,1596869047.996803,0.116348,-0.100198
1783,1596869048.097111,1596869048.097278,0.167131,-0.100424
1784,1596869048.197310,1596869048.197446,0.136137,-0.100199
1785,1596869048.297533,1596869048.297665,0.132561,-0.100223
1786,1596869048.397785,1596869048.397917,0.131845,-0.100252
1787,1596869048.498003,1596869048.498118,0.115156,-0.100218
1788,1596869048.598201,1596869048.598331,0.130415,-0.100198
1789,1596869048.698436,1596869048.698557,0.120640,-0.100235
1790,1596869048.798686,1596869048.798815,0.129461,-0.100249
1791,1596869048.898899,1596869048.899026,0.126362,-0.100214
1792,1596869048.999147,1596869048.999269,0.122070,-0.100248
1793,1596869049.099398,1596869049.099534,0.136137,-0.100251
1794,1596869049.199598,1596869049.199724,0.126123,-0.100201
1795,1596869049.299806,1596869049.299917,0.110388,-0.100208
1796,1596869049.399965,1596869049.400107,0.142574,-0.100158
1797,1596869049.500216,1596869049.500346,0.130177,-0.100251
1798,1596869049.600415,1596869049.600548,0.133038,-0.100199
1799,1596869049.700647,1596869049.700770,0.122786,-0.100232
1800,1596869049.801815,1596869049.801934,0.119209,-0.101168
