Frame Capture Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
961,1596870370.371826,1596870370.371971,0.145674,-0.000253
962,1596870371.372114,1596870371.372268,0.154018,-0.000289
963,1596870372.372365,1596870372.372517,0.151873,-0.000251
964,1596870373.372623,1596870373.372771,0.147820,-0.000258
965,1596870374.372890,1596870374.373042,0.151873,-0.000266
966,1596870375.373167,1596870375.373318,0.151157,-0.000277
967,1596870376.373417,1596870376.373565,0.148296,-0.000250
968,1596870377.373684,1596870377.373836,0.151873,-0.000267
969,1596870378.373942,1596870378.374089,0.146866,-0.000258
970,1596870379.374197,1596870379.374346,0.148296,-0.000255
971,1596870380.374454,1596870380.374608,0.154018,-0.000257
972,1596870381.374698,1596870381.374852,0.153780,-0.000244
973,1596870382.374971,1596870382.375124,0.152349,-0.000273
974,1596870383.375250,1596870383.375405,0.155687,-0.000278
975,1596870384.375505,1596870384.375666,0.161171,-0.000255
976,1596870385.375761,1596870385.375915,0.153780,-0.000257
977,1596870386.376075,1596870386.376243,0.167847,-0.000314
978,1596870387.376320,1596870387.376473,0.153303,-0.000245
979,1596870388.376570,1596870388.376720,0.150442,-0.000250
980,1596870389.376873,1596870389.377038,0.164509,-0.000304
981,1596870390.377120,1596870390.377271,0.150204,-0.000247
982,1596870391.377371,1596870391.377519,0.148058,-0.000251
983,1596870392.377698,1596870392.377889,0.190973,-0.000327
984,1596870393.377927,1596870393.378076,0.149727,-0.000228
985,1596870394.378160,1596870394.378308,0.147343,-0.000234
986,1596870395.378483,1596870395.378644,0.161648,-0.000322
987,1596870396.378720,1596870396.378871,0.151873,-0.000237
988,1596870397.378987,1596870397.379137,0.149488,-0.000268
989,1596870398.379235,1596870398.379394,0.159502,-0.000247
990,1596870399.379537,1596870399.379687,0.150442,-0.000302
991,1596870400.379803,1596870400.379952,0.149727,-0.000266
992,1596870401.380043,1596870401.380185,0.142574,-0.000240
993,1596870402.380264,1596870402.380412,0.148058,-0.000221
994,1596870403.380512,1596870403.380660,0.147343,-0.000249
995,1596870404.380766,1596870404.380915,0.148773,-0.000254
996,1596870405.381029,1596870405.381179,0.149727,-0.000263
997,1596870406.381300,1596870406.381455,0.154495,-0.000271
998,1596870407.381567,1596870407.381720,0.152826,-0.000267
999,1596870408.381831,1596870408.381985,0.154257,-0.000264
1000,1596870409.382084,1596870409.382234,0.149965,-0.000253
1001,1596870410.382345,1596870410.382496,0.150919,-0.000261
1002,1596870411.382614,1596870411.382767,0.153542,-0.000268
1003,1596870412.382879,1596870412.383043,0.163794,-0.000266
1004,1596870413.383138,1596870413.383287,0.148535,-0.000259
1005,1596870414.383400,1596870414.383551,0.150442,-0.000262
1006,1596870415.383661,1596870415.383809,0.147343,-0.000261
1007,1596870416.383930,1596870416.384079,0.149012,-0.000269
1008,1596870417.384195,1596870417.384346,0.151157,-0.000265
1009,1596870418.384447,1596870418.384599,0.151634,-0.000253
1010,1596870419.384697,1596870419.384844,0.147581,-0.000249
1011,1596870420.384952,1596870420.385101,0.149250,-0.000255
1012,1596870421.385195,1596870421.385343,0.148058,-0.000242
1013,1596870422.385432,1596870422.385583,0.151396,-0.000237
1014,1596870423.385696,1596870423.385847,0.151157,-0.000264
1015,1596870424.385942,1596870424.386092,0.150204,-0.000246
1016,1596870425.386174,1596870425.386321,0.146627,-0.000232
1017,1596870426.386436,1596870426.386586,0.150681,-0.000262
1018,1596870427.386695,1596870427.386847,0.151634,-0.000259
1019,1596870428.386929,1596870428.387078,0.148773,-0.000234
1020,1596870429.387187,1596870429.387342,0.155210,-0.000258
1021,1596870430.387443,1596870430.387595,0.152349,-0.000256
1022,1596870431.387686,1596870431.387835,0.149250,-0.000243
1023,1596870432.387964,1596870432.388116,0.152111,-0.000278
1024,1596870433.388200,1596870433.388348,0.147581,-0.000236
1025,1596870434.388443,1596870434.388596,0.153542,-0.000242
1026,1596870435.388696,1596870435.388848,0.151634,-0.000253
1027,1596870436.388977,1596870436.389134,0.157118,-0.000281
1028,1596870437.389234,1596870437.389418,0.184536,-0.000257
1029,1596870438.389535,1596870438.389686,0.150919,-0.000302
1030,1596870439.389795,1596870439.389945,0.149488,-0.000260
1031,1596870440.390036,1596870440.390181,0.144958,-0.000241
1032,1596870441.390348,1596870441.390506,0.157356,-0.000312
1033,1596870442.390613,1596870442.390765,0.152588,-0.000264
1034,1596870443.390877,1596870443.391029,0.151873,-0.000265
1035,1596870444.391144,1596870444.391295,0.151157,-0.000267
1036,1596870445.391387,1596870445.391535,0.147820,-0.000243
1037,1596870446.391634,1596870446.391783,0.149012,-0.000246
1038,1596870447.391942,1596870447.392090,0.147343,-0.000309
1039,1596870448.392193,1596870448.392342,0.149250,-0.000251
1040,1596870449.392446,1596870449.392594,0.148058,-0.000253
1041,1596870450.392715,1596870450.392869,0.154972,-0.000269
1042,1596870451.392949,1596870451.393095,0.146151,-0.000234
1043,1596870452.393193,1596870452.393341,0.147820,-0.000244
1044,1596870453.393351,1596870453.393456,0.104666,-0.000158
1045,1596870454.393614,1596870454.393762,0.147581,-0.000263
1046,1596870455.393876,1596870455.394025,0.148535,-0.000262
1047,1596870456.394143,1596870456.394293,0.149965,-0.000267
1048,1596870457.394401,1596870457.394552,0.151157,-0.000258
1049,1596870458.394657,1596870458.394805,0.148773,-0.000255
1050,1596870459.394913,1596870459.395063,0.149488,-0.000257
1051,1596870460.395172,1596870460.395321,0.148535,-0.000259
1052,1596870461.395417,1596870461.395564,0.147581,-0.000245
1053,1596870462.395648,1596870462.395797,0.149250,-0.000231
1054,1596870463.395913,1596870463.396065,0.152349,-0.000265
1055,1596870464.396168,1596870464.396317,0.149012,-0.000256
1056,1596870465.396423,1596870465.396575,0.152111,-0.000255
1057,1596870466.396675,1596870466.396829,0.154257,-0.000252
1058,1596870467.396917,1596870467.397072,0.154972,-0.000242
1059,1596870468.397177,1596870468.397334,0.156164,-0.000261
1060,1596870469.397431,1596870469.397581,0.149488,-0.000254
1061,1596870470.397678,1596870470.397828,0.149965,-0.000247
1062,1596870471.397943,1596870471.398094,0.151873,-0.000264
1063,1596870472.398205,1596870472.398354,0.149250,-0.000262
1064,1596870473.398462,1596870473.398615,0.152588,-0.000257
1065,1596870474.398715,1596870474.398868,0.152349,-0.000253
1066,1596870475.398975,1596870475.399124,0.149250,-0.000260
1067,1596870476.399233,1596870476.399395,0.162125,-0.000257
1068,1596870477.399519,1596870477.399668,0.148773,-0.000287
1069,1596870478.399781,1596870478.399930,0.149250,-0.000261
1070,1596870479.400055,1596870479.400210,0.154257,-0.000275
1071,1596870480.400317,1596870480.400471,0.154257,-0.000261
1072,1596870481.400578,1596870481.400724,0.146389,-0.000261
1073,1596870482.400836,1596870482.400987,0.151157,-0.000258
1074,1596870483.401085,1596870483.401237,0.151873,-0.000250
1075,1596870484.401339,1596870484.401487,0.148058,-0.000253
1076,1596870485.401616,1596870485.401766,0.150442,-0.000277
1077,1596870486.401900,1596870486.402073,0.172853,-0.000285
1078,1596870487.402160,1596870487.402312,0.152349,-0.000259
1079,1596870488.402415,1596870488.402569,0.153542,-0.000256
1080,1596870489.402663,1596870489.402829,0.165939,-0.000248
1081,1596870490.402917,1596870490.403064,0.147820,-0.000253
1082,1596870491.403166,1596870491.403313,0.147343,-0.000249
1083,1596870492.403419,1596870492.403570,0.151157,-0.000253
1084,1596870493.403679,1596870493.403831,0.151873,-0.000260
1085,1596870494.403943,1596870494.404102,0.159025,-0.000265
1086,1596870495.404274,1596870495.404438,0.163794,-0.000331
1087,1596870496.404514,1596870496.404665,0.150681,-0.000240
1088,1596870497.404776,1596870497.404931,0.154972,-0.000262
1089,1596870498.405063,1596870498.405226,0.163317,-0.000287
1090,1596870499.405323,1596870499.405473,0.150204,-0.000260
1091,1596870500.405597,1596870500.405748,0.150442,-0.000274
1092,1596870501.405856,1596870501.406002,0.145912,-0.000259
1093,1596870502.406117,1596870502.406270,0.152826,-0.000260
1094,1596870503.406348,1596870503.406499,0.150442,-0.000232
1095,1596870504.406603,1596870504.406754,0.151157,-0.000254
1096,1596870505.406856,1596870505.407012,0.155687,-0.000253
1097,1596870506.407125,1596870506.407277,0.151634,-0.000269
1098,1596870507.407375,1596870507.407523,0.148058,-0.000250
1099,1596870508.407621,1596870508.407777,0.156403,-0.000246
1100,1596870509.407867,1596870509.408018,0.150681,-0.000246
1101,1596870510.408110,1596870510.408258,0.148058,-0.000243
1102,1596870511.408349,1596870511.408497,0.147581,-0.000239
1103,1596870512.408583,1596870512.408731,0.148535,-0.000234
1104,1596870513.408824,1596870513.408969,0.145435,-0.000241
1105,1596870514.409097,1596870514.409250,0.152826,-0.000273
1106,1596870515.409334,1596870515.409534,0.200272,-0.000237
1107,1596870516.409624,1596870516.409779,0.154495,-0.000290
1108,1596870517.409794,1596870517.409905,0.110865,-0.000170
1109,1596870518.410058,1596870518.410206,0.148058,-0.000263
1110,1596870519.410321,1596870519.410475,0.153780,-0.000263
1111,1596870520.410573,1596870520.410727,0.153780,-0.000253
1112,1596870521.410818,1596870521.410973,0.154972,-0.000244
1113,1596870522.411030,1596870522.411183,0.153065,-0.000213
1114,1596870523.411309,1596870523.411462,0.152588,-0.000279
1115,1596870524.411504,1596870524.411616,0.112295,-0.000195
1116,1596870525.411777,1596870525.411926,0.149488,-0.000273
1117,1596870526.412057,1596870526.412208,0.150442,-0.000281
1118,1596870527.412315,1596870527.412465,0.150204,-0.000257
1119,1596870528.412578,1596870528.412730,0.151873,-0.000263
1120,1596870529.412875,1596870529.413036,0.161171,-0.000297
1121,1596870530.413131,1596870530.413279,0.148773,-0.000256
1122,1596870531.413360,1596870531.413508,0.147820,-0.000230
1123,1596870532.413610,1596870532.413760,0.149250,-0.000250
1124,1596870533.413867,1596870533.414019,0.152111,-0.000257
1125,1596870534.414103,1596870534.414252,0.149250,-0.000236
1126,1596870535.414364,1596870535.414516,0.151634,-0.000261
1127,1596870536.414614,1596870536.414762,0.148535,-0.000250
1128,1596870537.414845,1596870537.414995,0.149965,-0.000231
1129,1596870538.415101,1596870538.415251,0.150204,-0.000256
1130,1596870539.415362,1596870539.415510,0.148058,-0.000261
1131,1596870540.415613,1596870540.415762,0.149250,-0.000251
1132,1596870541.415869,1596870541.416016,0.146866,-0.000256
1133,1596870542.416123,1596870542.416273,0.149965,-0.000254
1134,1596870543.416353,1596870543.416499,0.145435,-0.000230
1135,1596870544.416606,1596870544.416755,0.149250,-0.000253
1136,1596870545.416872,1596870545.417027,0.155926,-0.000265
1137,1596870546.417102,1596870546.417246,0.143528,-0.000231
1138,1596870547.417395,1596870547.417550,0.154734,-0.000293
1139,1596870548.417634,1596870548.417780,0.146151,-0.000239
1140,1596870549.417892,1596870549.418044,0.152588,-0.000257
1141,1596870550.418153,1596870550.418308,0.154972,-0.000261
1142,1596870551.418390,1596870551.418540,0.150204,-0.000237
1143,1596870552.418619,1596870552.418771,0.151396,-0.000230
1144,1596870553.418894,1596870553.419050,0.156403,-0.000275
1145,1596870554.419142,1596870554.419291,0.148773,-0.000249
1146,1596870555.419419,1596870555.419569,0.149727,-0.000276
1147,1596870556.419680,1596870556.419832,0.151873,-0.000262
1148,1596870557.419942,1596870557.420091,0.149250,-0.000262
1149,1596870558.420190,1596870558.420341,0.151157,-0.000248
1150,1596870559.420458,1596870559.420613,0.154495,-0.000268
1151,1596870560.420721,1596870560.420876,0.154734,-0.000263
1152,1596870561.420982,1596870561.421136,0.153780,-0.000261
1153,1596870562.421247,1596870562.421404,0.156641,-0.000265
1154,1596870563.421504,1596870563.421654,0.150204,-0.000257
1155,1596870564.421764,1596870564.421918,0.154257,-0.000259
1156,1596870565.422003,1596870565.422154,0.151634,-0.000239
1157,1596870566.422274,1596870566.422421,0.147104,-0.000271
1158,1596870567.422522,1596870567.422678,0.156403,-0.000248
1159,1596870568.422801,1596870568.422956,0.155210,-0.000279
1160,1596870569.423030,1596870569.423182,0.151396,-0.000230
1161,1596870570.423265,1596870570.423417,0.152349,-0.000234
1162,1596870571.423535,1596870571.423697,0.162363,-0.000270
1163,1596870572.423782,1596870572.423931,0.149012,-0.000247
1164,1596870573.424020,1596870573.424169,0.149012,-0.000238
1165,1596870574.424293,1596870574.424453,0.160456,-0.000273
1166,1596870575.424539,1596870575.424697,0.157833,-0.000246
1167,1596870576.424762,1596870576.424917,0.155449,-0.000223
1168,1596870577.425023,1596870577.425185,0.161886,-0.000261
1169,1596870578.425277,1596870578.425426,0.148535,-0.000254
1170,1596870579.425528,1596870579.425675,0.147104,-0.000250
1171,1596870580.425780,1596870580.425936,0.155687,-0.000252
1172,1596870581.426036,1596870581.426186,0.149965,-0.000256
1173,1596870582.426298,1596870582.426449,0.150204,-0.000263
1174,1596870583.426561,1596870583.426722,0.160933,-0.000262
1175,1596870584.426812,1596870584.426962,0.150204,-0.000251
1176,1596870585.427067,1596870585.427220,0.153303,-0.000255
1177,1596870586.427324,1596870586.427476,0.151873,-0.000258
1178,1596870587.427582,1596870587.427732,0.149965,-0.000258
1179,1596870588.427844,1596870588.427998,0.154018,-0.000262
1180,1596870589.428102,1596870589.428248,0.145912,-0.000258
1181,1596870590.428359,1596870590.428509,0.150442,-0.000257
1182,1596870591.428615,1596870591.428767,0.151634,-0.000256
1183,1596870592.428916,1596870592.429093,0.176668,-0.000301
1184,1596870593.429152,1596870593.429306,0.154257,-0.000235
1185,1596870594.429434,1596870594.429581,0.146866,-0.000283
1186,1596870595.429722,1596870595.429874,0.152111,-0.000288
1187,1596870596.429962,1596870596.430110,0.147820,-0.000240
1188,1596870597.430206,1596870597.430353,0.147581,-0.000244
1189,1596870598.430463,1596870598.430608,0.145435,-0.000257
1190,1596870599.430725,1596870599.430875,0.149965,-0.000262
1191,1596870600.430985,1596870600.431139,0.154018,-0.000260
1192,1596870601.431237,1596870601.431388,0.151634,-0.000251
1193,1596870602.431500,1596870602.431653,0.153542,-0.000263
1194,1596870603.431757,1596870603.431909,0.152349,-0.000257
1195,1596870604.432013,1596870604.432159,0.146151,-0.000256
1196,1596870605.432267,1596870605.432415,0.147820,-0.000254
1197,1596870606.432525,1596870606.432680,0.155210,-0.000258
1198,1596870607.432756,1596870607.432909,0.153065,-0.000231
1199,1596870608.432976,1596870608.433124,0.148535,-0.000220
1200,1596870609.433194,1596870609.433343,0.148535,-0.000218
1201,1596870610.433446,1596870610.433597,0.150681,-0.000252
1202,1596870611.433728,1596870611.433881,0.153065,-0.000282
1203,1596870612.433972,1596870612.434128,0.156164,-0.000244
1204,1596870613.434206,1596870613.434358,0.151873,-0.000235
1205,1596870614.434521,1596870614.434685,0.163555,-0.000315
1206,1596870615.434771,1596870615.434921,0.149727,-0.000250
1207,1596870616.435033,1596870616.435185,0.151396,-0.000262
1208,1596870617.435300,1596870617.435452,0.152826,-0.000266
1209,1596870618.435558,1596870618.435710,0.152588,-0.000258
1210,1596870619.435782,1596870619.435932,0.149965,-0.000224
1211,1596870620.436043,1596870620.436191,0.148296,-0.000261
1212,1596870621.436301,1596870621.436453,0.152349,-0.000258
1213,1596870622.436555,1596870622.436706,0.150919,-0.000254
1214,1596870623.436826,1596870623.436981,0.155449,-0.000271
1215,1596870624.437074,1596870624.437228,0.154495,-0.000248
1216,1596870625.437323,1596870625.437479,0.155449,-0.000250
1217,1596870626.437588,1596870626.437737,0.149250,-0.000265
1218,1596870627.437831,1596870627.437984,0.152588,-0.000243
1219,1596870628.438086,1596870628.438237,0.150919,-0.000255
1220,1596870629.438352,1596870629.438504,0.152349,-0.000266
1221,1596870630.438606,1596870630.438757,0.151396,-0.000254
1222,1596870631.438850,1596870631.438997,0.147104,-0.000244
1223,1596870632.439111,1596870632.439263,0.152826,-0.000261
1224,1596870633.439426,1596870633.439577,0.150919,-0.000315
1225,1596870634.439682,1596870634.439831,0.148296,-0.000257
1226,1596870635.439961,1596870635.440112,0.150442,-0.000279
1227,1596870636.440216,1596870636.440371,0.154972,-0.000254
1228,1596870637.440475,1596870637.440624,0.149012,-0.000259
1229,1596870638.440749,1596870638.440897,0.147581,-0.000274
1230,1596870639.440999,1596870639.441145,0.145912,-0.000250
1231,1596870640.441238,1596870640.441385,0.147581,-0.000239
1232,1596870641.441499,1596870641.441650,0.151634,-0.000261
1233,1596870642.441711,1596870642.441856,0.144958,-0.000212
1234,1596870643.441971,1596870643.442119,0.148058,-0.000260
1235,1596870644.442240,1596870644.442394,0.154018,-0.000269
1236,1596870645.442493,1596870645.442648,0.154734,-0.000254
1237,1596870646.442741,1596870646.442889,0.148296,-0.000247
1238,1596870647.443002,1596870647.443156,0.153303,-0.000262
1239,1596870648.443259,1596870648.443410,0.151634,-0.000257
1240,1596870649.443521,1596870649.443677,0.156403,-0.000262
1241,1596870650.443788,1596870650.443944,0.155449,-0.000267
1242,1596870651.444067,1596870651.444221,0.154018,-0.000279
1243,1596870652.444309,1596870652.444456,0.147343,-0.000242
1244,1596870653.444558,1596870653.444710,0.152111,-0.000250
1245,1596870654.444817,1596870654.444965,0.148058,-0.000259
1246,1596870655.445053,1596870655.445200,0.146627,-0.000236
1247,1596870656.445314,1596870656.445466,0.151873,-0.000261
1248,1596870657.445567,1596870657.445722,0.154972,-0.000252
1249,1596870658.445798,1596870658.445947,0.148296,-0.000232
1250,1596870659.446034,1596870659.446203,0.168800,-0.000236
1251,1596870660.446290,1596870660.446442,0.151873,-0.000256
1252,1596870661.446521,1596870661.446672,0.150442,-0.000232
1253,1596870662.446810,1596870662.446967,0.157356,-0.000289
1254,1596870663.447050,1596870663.447200,0.149727,-0.000240
1255,1596870664.447283,1596870664.447434,0.150919,-0.000233
1256,1596870665.447565,1596870665.447722,0.157356,-0.000282
1257,1596870666.447801,1596870666.447955,0.153542,-0.000237
1258,1596870667.448023,1596870667.448175,0.152349,-0.000221
1259,1596870668.448297,1596870668.448451,0.153542,-0.000275
1260,1596870669.448522,1596870669.448674,0.152349,-0.000225
1261,1596870670.448765,1596870670.448913,0.147581,-0.000243
1262,1596870671.449033,1596870671.449186,0.152826,-0.000268
1263,1596870672.449255,1596870672.449468,0.213623,-0.000222
1264,1596870673.449548,1596870673.449696,0.148773,-0.000293
1265,1596870674.449818,1596870674.449970,0.152111,-0.000271
1266,1596870675.450053,1596870675.450204,0.151157,-0.000235
1267,1596870676.450294,1596870676.450438,0.144482,-0.000241
1268,1596870677.450505,1596870677.450624,0.118732,-0.000212
1269,1596870678.450769,1596870678.450918,0.149250,-0.000263
1270,1596870679.451026,1596870679.451174,0.148058,-0.000257
1271,1596870680.451293,1596870680.451445,0.152826,-0.000266
1272,1596870681.451559,1596870681.451713,0.154495,-0.000266
1273,1596870682.451822,1596870682.451975,0.152826,-0.000263
1274,1596870683.452072,1596870683.452220,0.147820,-0.000250
1275,1596870684.452320,1596870684.452467,0.147581,-0.000248
1276,1596870685.452573,1596870685.452724,0.150442,-0.000253
1277,1596870686.452826,1596870686.452975,0.148296,-0.000253
1278,1596870687.453080,1596870687.453229,0.149012,-0.000253
1279,1596870688.453333,1596870688.453476,0.143290,-0.000253
1280,1596870689.453593,1596870689.453751,0.158548,-0.000260
1281,1596870690.453857,1596870690.454006,0.149012,-0.000265
1282,1596870691.454114,1596870691.454263,0.149012,-0.000257
1283,1596870692.454446,1596870692.454612,0.165701,-0.000331
1284,1596870693.454703,1596870693.454853,0.149965,-0.000257
1285,1596870694.454977,1596870694.455132,0.155449,-0.000274
1286,1596870695.455308,1596870695.455475,0.167608,-0.000331
1287,1596870696.455573,1596870696.455726,0.153542,-0.000265
1288,1596870697.455836,1596870697.455994,0.158310,-0.000263
1289,1596870698.456109,1596870698.456276,0.167370,-0.000273
1290,1596870699.456361,1596870699.456517,0.155449,-0.000252
1291,1596870700.456618,1596870700.456770,0.151634,-0.000257
1292,1596870701.456874,1596870701.457027,0.153065,-0.000255
1293,1596870702.457123,1596870702.457273,0.150204,-0.000249
1294,1596870703.457371,1596870703.457522,0.150919,-0.000249
1295,1596870704.457622,1596870704.457770,0.148296,-0.000251
1296,1596870705.457876,1596870705.458023,0.146866,-0.000254
1297,1596870706.458143,1596870706.458298,0.154972,-0.000268
1298,1596870707.458405,1596870707.458566,0.161409,-0.000261
1299,1596870708.458663,1596870708.458814,0.150681,-0.000258
1300,1596870709.458912,1596870709.459066,0.154495,-0.000249
1301,1596870710.459154,1596870710.459301,0.146627,-0.000242
1302,1596870711.459475,1596870711.459625,0.149965,-0.000320
1303,1596870712.459718,1596870712.459871,0.153065,-0.000243
1304,1596870713.459978,1596870713.460130,0.151634,-0.000260
1305,1596870714.460237,1596870714.460388,0.150442,-0.000259
1306,1596870715.460493,1596870715.460640,0.146627,-0.000256
1307,1596870716.460734,1596870716.460878,0.144482,-0.000241
1308,1596870717.460990,1596870717.461140,0.149488,-0.000256
1309,1596870718.461252,1596870718.461404,0.152111,-0.000262
1310,1596870719.461524,1596870719.461673,0.148773,-0.000272
1311,1596870720.461787,1596870720.461936,0.149012,-0.000263
1312,1596870721.462049,1596870721.462200,0.151396,-0.000261
1313,1596870722.462313,1596870722.462461,0.148058,-0.000264
1314,1596870723.462578,1596870723.462735,0.157356,-0.000265
1315,1596870724.462857,1596870724.463015,0.158548,-0.000278
1316,1596870725.463109,1596870725.463259,0.150204,-0.000252
1317,1596870726.463370,1596870726.463518,0.148296,-0.000261
1318,1596870727.463625,1596870727.463775,0.149965,-0.000256
1319,1596870728.463881,1596870728.464032,0.151396,-0.000255
1320,1596870729.464162,1596870729.464314,0.152349,-0.000281
1321,1596870730.464420,1596870730.464568,0.148773,-0.000257
1322,1596870731.464681,1596870731.464834,0.153780,-0.000261
1323,1596870732.464952,1596870732.465108,0.156164,-0.000271
1324,1596870733.465215,1596870733.465372,0.157118,-0.000263
1325,1596870734.465475,1596870734.465628,0.152826,-0.000260
1326,1596870735.465742,1596870735.465894,0.151873,-0.000267
1327,1596870736.465999,1596870736.466157,0.158072,-0.000257
1328,1596870737.466265,1596870737.466415,0.150442,-0.000266
1329,1596870738.466522,1596870738.466672,0.150204,-0.000257
1330,1596870739.466784,1596870739.466940,0.156403,-0.000262
1331,1596870740.467036,1596870740.467185,0.149250,-0.000253
1332,1596870741.467299,1596870741.467450,0.151157,-0.000262
1333,1596870742.467556,1596870742.467706,0.149965,-0.000258
1334,1596870743.467813,1596870743.467963,0.150204,-0.000257
1335,1596870744.468066,1596870744.468217,0.151157,-0.000253
1336,1596870745.468329,1596870745.468477,0.148296,-0.000263
1337,1596870746.468586,1596870746.468737,0.151157,-0.000257
1338,1596870747.468855,1596870747.469005,0.150204,-0.000269
1339,1596870748.469110,1596870748.469261,0.151157,-0.000255
1340,1596870749.469410,1596870749.469562,0.151396,-0.000301
1341,1596870750.469685,1596870750.469836,0.150442,-0.000275
1342,1596870751.469941,1596870751.470093,0.152111,-0.000256
1343,1596870752.470190,1596870752.470338,0.147581,-0.000249
1344,1596870753.470455,1596870753.470606,0.150204,-0.000265
1345,1596870754.470700,1596870754.470851,0.151396,-0.000244
1346,1596870755.470940,1596870755.471088,0.148296,-0.000240
1347,1596870756.471205,1596870756.471357,0.152349,-0.000265
1348,1596870757.471450,1596870757.471599,0.149012,-0.000245
1349,1596870758.471692,1596870758.471841,0.148535,-0.000242
1350,1596870759.471968,1596870759.472120,0.151873,-0.000275
1351,1596870760.472220,1596870760.472369,0.148773,-0.000252
1352,1596870761.472461,1596870761.472612,0.150919,-0.000241
1353,1596870762.472723,1596870762.472879,0.155687,-0.000262
1354,1596870763.472958,1596870763.473108,0.149727,-0.000235
1355,1596870764.473208,1596870764.473356,0.147343,-0.000250
1356,1596870765.473475,1596870765.473628,0.153065,-0.000267
1357,1596870766.473681,1596870766.473797,0.116110,-0.000206
1358,1596870767.473938,1596870767.474085,0.146866,-0.000257
1359,1596870768.474214,1596870768.474363,0.148773,-0.000276
1360,1596870769.474476,1596870769.474627,0.150919,-0.000262
1361,1596870770.474740,1596870770.474892,0.151873,-0.000264
1362,1596870771.475044,1596870771.475246,0.201941,-0.000304
1363,1596870772.475310,1596870772.475463,0.153780,-0.000266
1364,1596870773.475568,1596870773.475720,0.152349,-0.000258
1365,1596870774.475826,1596870774.475977,0.151157,-0.000258
1366,1596870775.476083,1596870775.476242,0.159025,-0.000257
1367,1596870776.476341,1596870776.476498,0.156641,-0.000258
1368,1596870777.476614,1596870777.476767,0.152588,-0.000273
1369,1596870778.476877,1596870778.477024,0.146389,-0.000263
1370,1596870779.477147,1596870779.477297,0.149727,-0.000270
1371,1596870780.477427,1596870780.477583,0.155449,-0.000280
1372,1596870781.477682,1596870781.477834,0.152349,-0.000255
1373,1596870782.477946,1596870782.478095,0.149012,-0.000264
1374,1596870783.478207,1596870783.478364,0.156879,-0.000260
1375,1596870784.478485,1596870784.478646,0.160456,-0.000278
1376,1596870785.478733,1596870785.478887,0.153780,-0.000248
1377,1596870786.478992,1596870786.479147,0.154972,-0.000259
1378,1596870787.479248,1596870787.479457,0.208855,-0.000257
1379,1596870788.479637,1596870788.479798,0.161648,-0.000388
1380,1596870789.479913,1596870789.480067,0.153542,-0.000277
1381,1596870790.480188,1596870790.480344,0.156164,-0.000275
1382,1596870791.480469,1596870791.480629,0.159740,-0.000281
1383,1596870792.480735,1596870792.480897,0.162125,-0.000266
1384,1596870793.481028,1596870793.481197,0.169516,-0.000293
1385,1596870794.481282,1596870794.481437,0.155210,-0.000255
1386,1596870795.481597,1596870795.481769,0.171423,-0.000315
1387,1596870796.481874,1596870796.482040,0.166178,-0.000277
1388,1596870797.482141,1596870797.482303,0.162601,-0.000266
1389,1596870798.482511,1596870798.482693,0.182390,-0.000370
1390,1596870799.482787,1596870799.482954,0.166178,-0.000277
1391,1596870800.483054,1596870800.483210,0.155926,-0.000266
1392,1596870801.483321,1596870801.483479,0.157833,-0.000268
1393,1596870802.483608,1596870802.483762,0.154257,-0.000286
1394,1596870803.483880,1596870803.484042,0.162125,-0.000272
1395,1596870804.484151,1596870804.484308,0.156641,-0.000271
1396,1596870805.484437,1596870805.484593,0.156879,-0.000286
1397,1596870806.484700,1596870806.484859,0.159740,-0.000263
1398,1596870807.484958,1596870807.485119,0.160933,-0.000258
1399,1596870808.485238,1596870808.485395,0.157356,-0.000280
1400,1596870809.485476,1596870809.485628,0.151873,-0.000238
1401,1596870810.485726,1596870810.485872,0.146151,-0.000250
1402,1596870811.486016,1596870811.486163,0.147343,-0.000290
1403,1596870812.486285,1596870812.486441,0.156641,-0.000269
1404,1596870813.486573,1596870813.486730,0.156641,-0.000289
1405,1596870814.486862,1596870814.487016,0.154257,-0.000289
1406,1596870815.487111,1596870815.487271,0.159979,-0.000249
1407,1596870816.487365,1596870816.487514,0.149727,-0.000254
1408,1596870817.487653,1596870817.487811,0.157356,-0.000288
1409,1596870818.487921,1596870818.488083,0.162363,-0.000267
1410,1596870819.488217,1596870819.488368,0.151396,-0.000296
1411,1596870820.488494,1596870820.488652,0.157833,-0.000277
1412,1596870821.488758,1596870821.488910,0.152111,-0.000264
1413,1596870822.488981,1596870822.489145,0.164032,-0.000224
1414,1596870823.489258,1596870823.489458,0.200272,-0.000277
1415,1596870824.489565,1596870824.489718,0.152826,-0.000307
1416,1596870825.489823,1596870825.489975,0.152588,-0.000258
1417,1596870826.490097,1596870826.490255,0.157833,-0.000274
1418,1596870827.490365,1596870827.490521,0.155926,-0.000268
1419,1596870828.490653,1596870828.490807,0.154495,-0.000288
1420,1596870829.490931,1596870829.491087,0.156403,-0.000278
1421,1596870830.491198,1596870830.491351,0.153303,-0.000267
1422,1596870831.491457,1596870831.491614,0.156164,-0.000260
1423,1596870832.491747,1596870832.491907,0.159979,-0.000290
1424,1596870833.492011,1596870833.492171,0.159740,-0.000264
1425,1596870834.492256,1596870834.492407,0.151396,-0.000245
1426,1596870835.492528,1596870835.492684,0.156164,-0.000272
