Process Image Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
961,1596870370.371938,1596870370.498162,126.223803,-0.000248
962,1596870371.372236,1596870371.537223,164.986849,-0.000297
963,1596870372.372486,1596870372.519190,146.703959,-0.000250
964,1596870373.372739,1596870373.529296,156.557322,-0.000253
965,1596870374.373008,1596870374.489499,116.491079,-0.000269
966,1596870375.373286,1596870375.509611,136.325359,-0.000278
967,1596870376.373533,1596870376.519640,146.107435,-0.000247
968,1596870377.373803,1596870377.524795,150.992393,-0.000270
969,1596870378.374055,1596870378.529990,155.935287,-0.000252
970,1596870379.374313,1596870379.505123,130.809784,-0.000258
971,1596870380.374575,1596870380.515214,140.639067,-0.000262
972,1596870381.374821,1596870381.525136,150.315523,-0.000245
973,1596870382.375092,1596870382.488161,113.069534,-0.000271
974,1596870383.375372,1596870383.500650,125.277996,-0.000280
975,1596870384.375632,1596870384.520765,145.133018,-0.000260
976,1596870385.375883,1596870385.540960,165.076733,-0.000251
977,1596870386.376208,1596870386.486184,109.975576,-0.000325
978,1596870387.376441,1596870387.495486,119.044304,-0.000233
979,1596870388.376688,1596870388.510914,134.226322,-0.000247
980,1596870389.377005,1596870389.476681,99.676847,-0.000317
981,1596870390.377239,1596870390.491586,114.347935,-0.000234
982,1596870391.377488,1596870391.505093,127.605677,-0.000249
983,1596870392.377853,1596870392.523075,145.222664,-0.000365
984,1596870393.378043,1596870393.536902,158.858538,-0.000190
985,1596870394.378275,1596870394.492074,113.798857,-0.000232
986,1596870395.378612,1596870395.505349,126.736641,-0.000337
987,1596870396.378838,1596870396.517243,138.404846,-0.000226
988,1596870397.379104,1596870397.542046,162.942171,-0.000266
989,1596870398.379462,1596870398.500633,121.171236,-0.000358
990,1596870399.379655,1596870399.544830,165.174961,-0.000193
991,1596870400.379919,1596870400.532871,152.951956,-0.000264
992,1596870401.380152,1596870401.539323,159.170628,-0.000233
993,1596870402.380380,1596870402.503091,122.711420,-0.000228
994,1596870403.380628,1596870403.523099,142.471075,-0.000248
995,1596870404.380883,1596870404.539196,158.313274,-0.000255
996,1596870405.381146,1596870405.497368,116.221428,-0.000263
997,1596870406.381421,1596870406.513623,132.201910,-0.000275
998,1596870407.381689,1596870407.538500,156.810760,-0.000268
999,1596870408.381951,1596870408.538818,156.866789,-0.000262
1000,1596870409.382201,1596870409.494051,111.850023,-0.000251
1001,1596870410.382463,1596870410.514144,131.681442,-0.000262
1002,1596870411.382734,1596870411.523261,140.526772,-0.000271
1003,1596870412.382997,1596870412.529454,146.456957,-0.000263
1004,1596870413.383255,1596870413.538369,155.114412,-0.000258
1005,1596870414.383515,1596870414.501394,117.878675,-0.000261
1006,1596870415.383775,1596870415.517010,133.234978,-0.000260
1007,1596870416.384046,1596870416.524940,140.894175,-0.000271
1008,1596870417.384313,1596870417.540656,156.342983,-0.000267
1009,1596870418.384567,1596870418.507113,122.545958,-0.000254
1010,1596870419.384811,1596870419.521945,137.133598,-0.000244
1011,1596870420.385070,1596870420.530414,145.344496,-0.000258
1012,1596870421.385311,1596870421.540546,155.235052,-0.000241
1013,1596870422.385550,1596870422.504334,118.783712,-0.000239
1014,1596870423.385814,1596870423.525728,139.913797,-0.000264
1015,1596870424.386060,1596870424.535904,149.844170,-0.000246
1016,1596870425.386288,1596870425.540879,154.590607,-0.000228
1017,1596870426.386554,1596870426.504688,118.134022,-0.000265
1018,1596870427.386814,1596870427.521293,134.478331,-0.000261
1019,1596870428.387043,1596870428.531405,144.361496,-0.000229
1020,1596870429.387309,1596870429.536567,149.258137,-0.000266
1021,1596870430.387563,1596870430.546713,159.150362,-0.000253
1022,1596870431.387801,1596870431.512578,124.776840,-0.000238
1023,1596870432.388083,1596870432.524307,136.223316,-0.000282
1024,1596870433.388315,1596870433.537140,148.825169,-0.000232
1025,1596870434.388561,1596870434.544256,155.694962,-0.000246
1026,1596870435.388814,1596870435.503027,114.212513,-0.000253
1027,1596870436.389101,1596870436.511267,122.166157,-0.000287
1028,1596870437.389476,1596870437.527541,138.065577,-0.000375
1029,1596870438.389654,1596870438.542756,153.102636,-0.000178
1030,1596870439.389911,1596870439.501893,111.982346,-0.000257
1031,1596870440.390149,1596870440.508120,117.971182,-0.000238
1032,1596870441.390471,1596870441.530621,140.149117,-0.000323
1033,1596870442.390731,1596870442.538171,147.439241,-0.000260
1034,1596870443.390995,1596870443.548338,157.343388,-0.000263
1035,1596870444.391263,1596870444.508590,117.327452,-0.000268
1036,1596870445.391501,1596870445.556572,165.070772,-0.000239
1037,1596870446.391750,1596870446.533757,142.007351,-0.000249
1038,1596870447.392057,1596870447.542097,150.039434,-0.000307
1039,1596870448.392309,1596870448.509156,116.847515,-0.000252
1040,1596870449.392560,1596870449.557557,164.997578,-0.000251
1041,1596870450.392837,1596870450.534325,141.488075,-0.000277
1042,1596870451.393062,1596870451.543052,149.990320,-0.000225
1043,1596870452.393307,1596870452.509581,116.274118,-0.000245
1044,1596870453.393424,1596870453.476008,82.583427,-0.000118
1045,1596870454.393730,1596870454.534092,140.362501,-0.000305
1046,1596870455.393993,1596870455.544962,150.969505,-0.000263
1047,1596870456.394261,1596870456.553405,159.143925,-0.000268
1048,1596870457.394521,1596870457.517411,122.889280,-0.000260
1049,1596870458.394773,1596870458.531883,137.109518,-0.000252
1050,1596870459.395030,1596870459.545474,150.444508,-0.000257
1051,1596870460.395287,1596870460.560539,165.252209,-0.000257
1052,1596870461.395531,1596870461.529587,134.055138,-0.000244
1053,1596870462.395765,1596870462.540814,145.049095,-0.000234
1054,1596870463.396032,1596870463.561159,165.126324,-0.000267
1055,1596870464.396285,1596870464.511296,115.011215,-0.000253
1056,1596870465.396544,1596870465.524863,128.319740,-0.000259
1057,1596870466.396797,1596870466.531360,134.562731,-0.000253
1058,1596870467.397040,1596870467.540164,143.123865,-0.000243
1059,1596870468.397302,1596870468.546577,149.275064,-0.000261
1060,1596870469.397547,1596870469.551803,154.255629,-0.000246
1061,1596870470.397794,1596870470.517123,119.328260,-0.000247
1062,1596870471.398062,1596870471.524849,126.787186,-0.000268
1063,1596870472.398321,1596870472.546134,147.813082,-0.000259
1064,1596870473.398581,1596870473.510364,111.783504,-0.000260
1065,1596870474.398835,1596870474.527354,128.519058,-0.000255
1066,1596870475.399093,1596870475.546505,147.412777,-0.000257
1067,1596870476.399450,1596870476.552597,153.146744,-0.000358
1068,1596870477.399637,1596870477.512800,113.163471,-0.000186
1069,1596870478.399898,1596870478.520606,120.708466,-0.000261
1070,1596870479.400176,1596870479.536383,136.206627,-0.000279
1071,1596870480.400439,1596870480.543219,142.780304,-0.000263
1072,1596870481.400693,1596870481.548291,147.597790,-0.000254
1073,1596870482.400955,1596870482.558112,157.156944,-0.000262
1074,1596870483.401206,1596870483.513597,112.391472,-0.000250
1075,1596870484.401454,1596870484.525665,124.210596,-0.000248
1076,1596870485.401734,1596870485.566868,165.134192,-0.000280
1077,1596870486.402036,1596870486.539073,137.036800,-0.000303
1078,1596870487.402279,1596870487.548089,145.809889,-0.000242
1079,1596870488.402536,1596870488.564204,161.667585,-0.000257
1080,1596870489.402798,1596870489.524457,121.659756,-0.000262
1081,1596870490.403032,1596870490.539515,136.482477,-0.000235
1082,1596870491.403279,1596870491.548761,145.481825,-0.000247
1083,1596870492.403539,1596870492.514998,111.459255,-0.000260
1084,1596870493.403797,1596870493.534874,131.076813,-0.000258
1085,1596870494.404069,1596870494.549899,145.830154,-0.000272
1086,1596870495.404404,1596870495.521197,116.792202,-0.000335
1087,1596870496.404631,1596870496.534379,129.748583,-0.000226
1088,1596870497.404898,1596870497.549577,144.679785,-0.000267
1089,1596870498.405193,1596870498.562321,157.127380,-0.000296
1090,1596870499.405440,1596870499.524784,119.343758,-0.000247
1091,1596870500.405715,1596870500.570882,165.166378,-0.000275
1092,1596870501.405970,1596870501.552811,146.841288,-0.000254
1093,1596870502.406235,1596870502.516126,109.891415,-0.000265
1094,1596870503.406466,1596870503.536212,129.746675,-0.000231
1095,1596870504.406721,1596870504.551819,145.097256,-0.000256
1096,1596870505.406980,1596870505.570221,163.241386,-0.000258
1097,1596870506.407243,1596870506.572299,165.056229,-0.000264
1098,1596870507.407491,1596870507.552952,145.460129,-0.000248
1099,1596870508.407745,1596870508.572430,164.685488,-0.000253
1100,1596870509.407985,1596870509.528120,120.135069,-0.000240
1101,1596870510.408226,1596870510.547419,139.192343,-0.000241
1102,1596870511.408464,1596870511.552167,143.702507,-0.000238
1103,1596870512.408698,1596870512.573896,165.198565,-0.000233
1104,1596870513.408935,1596870513.522614,113.678694,-0.000237
1105,1596870514.409218,1596870514.537535,128.317118,-0.000283
1106,1596870515.409502,1596870515.574619,165.117025,-0.000284
1107,1596870516.409745,1596870516.551873,142.128229,-0.000243
1108,1596870517.409874,1596870517.492567,82.693577,-0.000129
1109,1596870518.410172,1596870518.567989,157.816887,-0.000298
1110,1596870519.410440,1596870519.530125,119.684935,-0.000269
1111,1596870520.410696,1596870520.537594,126.897335,-0.000256
1112,1596870521.410938,1596870521.552125,141.187429,-0.000242
1113,1596870522.411151,1596870522.561888,150.736332,-0.000213
1114,1596870523.411433,1596870523.523681,112.248421,-0.000282
1115,1596870524.411582,1596870524.494334,82.751036,-0.000149
1116,1596870525.411893,1596870525.577086,165.192842,-0.000310
1117,1596870526.412177,1596870526.564016,151.839018,-0.000284
1118,1596870527.412431,1596870527.532056,119.625330,-0.000254
1119,1596870528.412697,1596870528.577830,165.133476,-0.000266
1120,1596870529.413002,1596870529.559416,146.413803,-0.000305
1121,1596870530.413246,1596870530.569549,156.302691,-0.000244
1122,1596870531.413475,1596870531.536936,123.460293,-0.000229
1123,1596870532.413728,1596870532.551835,138.106585,-0.000253
1124,1596870533.413987,1596870533.564862,150.875092,-0.000259
1125,1596870534.414218,1596870534.538785,124.567270,-0.000231
1126,1596870535.414483,1596870535.553938,139.454603,-0.000266
1127,1596870536.414729,1596870536.560353,145.623684,-0.000246
1128,1596870537.414961,1596870537.570322,155.361176,-0.000232
1129,1596870538.415219,1596870538.526592,111.372948,-0.000258
1130,1596870539.415477,1596870539.545497,130.020618,-0.000258
1131,1596870540.415728,1596870540.554783,139.054775,-0.000252
1132,1596870541.415984,1596870541.581031,165.047169,-0.000256
1133,1596870542.416239,1596870542.535737,119.497776,-0.000255
1134,1596870543.416465,1596870543.544030,127.565145,-0.000226
1135,1596870544.416723,1596870544.555238,138.514757,-0.000259
1136,1596870545.416995,1596870545.566420,149.425268,-0.000271
1137,1596870546.417212,1596870546.531616,114.403248,-0.000218
1138,1596870547.417516,1596870547.583239,165.722847,-0.000304
1139,1596870548.417747,1596870548.556802,139.055014,-0.000231
1140,1596870549.418011,1596870549.561953,143.941402,-0.000264
1141,1596870550.418275,1596870550.527139,108.863831,-0.000264
1142,1596870551.418506,1596870551.550374,131.868362,-0.000231
1143,1596870552.418739,1596870552.557283,138.544321,-0.000233
1144,1596870553.419018,1596870553.562460,143.441916,-0.000279
1145,1596870554.419258,1596870554.582531,163.273811,-0.000240
1146,1596870555.419537,1596870555.551364,131.827354,-0.000279
1147,1596870556.419800,1596870556.562812,143.011808,-0.000263
1148,1596870557.420059,1596870557.531511,111.452103,-0.000259
1149,1596870558.420308,1596870558.585420,165.112019,-0.000250
1150,1596870559.420581,1596870559.568214,147.633076,-0.000273
1151,1596870560.420843,1596870560.579048,158.205032,-0.000262
1152,1596870561.421102,1596870561.533517,112.414598,-0.000259
1153,1596870562.421373,1596870562.551625,130.251646,-0.000271
1154,1596870563.421622,1596870563.557649,136.026859,-0.000248
1155,1596870564.421887,1596870564.573957,152.070522,-0.000265
1156,1596870565.422122,1596870565.536441,114.318371,-0.000236
1157,1596870566.422388,1596870566.587481,165.092945,-0.000266
1158,1596870567.422642,1596870567.571884,149.241447,-0.000254
1159,1596870568.422922,1596870568.578114,155.191422,-0.000280
1160,1596870569.423148,1596870569.544687,121.539116,-0.000226
1161,1596870570.423384,1596870570.551936,128.552198,-0.000236
1162,1596870571.423667,1596870571.588922,165.254831,-0.000283
1163,1596870572.423897,1596870572.569698,145.800352,-0.000230
1164,1596870573.424135,1596870573.535149,111.014128,-0.000238
1165,1596870574.424423,1596870574.540312,115.889072,-0.000287
1166,1596870575.424664,1596870575.544379,119.714975,-0.000242
1167,1596870576.424884,1596870576.555439,130.555868,-0.000220
1168,1596870577.425148,1596870577.590410,165.261984,-0.000264
1169,1596870578.425393,1596870578.570708,145.315170,-0.000245
1170,1596870579.425643,1596870579.580110,154.467344,-0.000250
1171,1596870580.425904,1596870580.536036,110.131741,-0.000261
1172,1596870581.426152,1596870581.553232,127.079487,-0.000248
1173,1596870582.426418,1596870582.591703,165.285110,-0.000265
1174,1596870583.426690,1596870583.571298,144.607544,-0.000273
1175,1596870584.426930,1596870584.541499,114.568710,-0.000240
1176,1596870585.427186,1596870585.560063,132.877111,-0.000255
1177,1596870586.427445,1596870586.566735,139.289379,-0.000260
1178,1596870587.427698,1596870587.576859,149.161339,-0.000253
1179,1596870588.427963,1596870588.539957,111.994267,-0.000265
1180,1596870589.428218,1596870589.559620,131.402016,-0.000255
1181,1596870590.428475,1596870590.567200,138.725042,-0.000257
1182,1596870591.428732,1596870591.577327,148.595572,-0.000257
1183,1596870592.429061,1596870592.541724,112.663507,-0.000329
1184,1596870593.429275,1596870593.594591,165.315866,-0.000214
1185,1596870594.429549,1596870594.559720,130.170584,-0.000274
1186,1596870595.429842,1596870595.598570,168.727160,-0.000293
1187,1596870596.430079,1596870596.577997,147.918224,-0.000236
1188,1596870597.430321,1596870597.592836,162.515402,-0.000242
1189,1596870598.430575,1596870598.549046,118.470192,-0.000255
1190,1596870599.430843,1596870599.553447,122.603893,-0.000268
1191,1596870600.431107,1596870600.562783,131.676674,-0.000263
1192,1596870601.431356,1596870601.579096,147.739887,-0.000250
1193,1596870602.431619,1596870602.543225,111.606121,-0.000262
1194,1596870603.431876,1596870603.548941,117.064476,-0.000257
1195,1596870604.432127,1596870604.564927,132.799864,-0.000251
1196,1596870605.432383,1596870605.584152,151.769161,-0.000256
1197,1596870606.432646,1596870606.551476,118.829966,-0.000263
1198,1596870607.432876,1596870607.565430,132.553816,-0.000230
1199,1596870608.433093,1596870608.579536,146.442413,-0.000217
1200,1596870609.433313,1596870609.545042,111.729622,-0.000219
1201,1596870610.433564,1596870610.563812,130.247831,-0.000252
1202,1596870611.433847,1596870611.589210,155.362606,-0.000283
1203,1596870612.434094,1596870612.555093,120.998383,-0.000247
1204,1596870613.434325,1596870613.563979,129.653692,-0.000231
1205,1596870614.434652,1596870614.520347,85.695028,-0.000327
1206,1596870615.434888,1596870615.580336,145.447493,-0.000236
1207,1596870616.435152,1596870616.590446,155.294180,-0.000264
1208,1596870617.435420,1596870617.545737,110.316992,-0.000268
1209,1596870618.435678,1596870618.565883,130.205393,-0.000257
1210,1596870619.435898,1596870619.570977,135.079145,-0.000220
1211,1596870620.436158,1596870620.591109,154.950380,-0.000260
1212,1596870621.436421,1596870621.557998,121.576548,-0.000263
1213,1596870622.436674,1596870622.601891,165.216208,-0.000253
1214,1596870623.436947,1596870623.591436,154.489040,-0.000273
1215,1596870624.437195,1596870624.556627,119.432449,-0.000247
1216,1596870625.437445,1596870625.562902,125.457048,-0.000250
1217,1596870626.437706,1596870626.571752,134.046316,-0.000261
1218,1596870627.437951,1596870627.586916,148.964882,-0.000245
1219,1596870628.438203,1596870628.557210,119.007349,-0.000252
1220,1596870629.438473,1596870629.567099,128.625631,-0.000270
1221,1596870630.438722,1596870630.572514,133.791208,-0.000249
1222,1596870631.438967,1596870631.604223,165.256023,-0.000244
1223,1596870632.439230,1596870632.592364,153.133631,-0.000263
1224,1596870633.439545,1596870633.558170,118.624687,-0.000315
1225,1596870634.439800,1596870634.567681,127.881527,-0.000254
1226,1596870635.440079,1596870635.573170,133.091211,-0.000279
1227,1596870636.440337,1596870636.581295,140.957355,-0.000258
1228,1596870637.440593,1596870637.595410,154.816628,-0.000256
1229,1596870638.440865,1596870638.606014,165.149927,-0.000271
1230,1596870639.441113,1596870639.568546,127.432823,-0.000249
1231,1596870640.441353,1596870640.588576,147.222519,-0.000240
1232,1596870641.441618,1596870641.553108,111.490250,-0.000265
1233,1596870642.441825,1596870642.568381,126.555681,-0.000207
1234,1596870643.442088,1596870643.584008,141.920328,-0.000263
1235,1596870644.442363,1596870644.593542,151.178837,-0.000275
1236,1596870645.442615,1596870645.559459,116.843700,-0.000252
1237,1596870646.442857,1596870646.574447,131.589651,-0.000242
1238,1596870647.443123,1596870647.584495,141.372681,-0.000265
1239,1596870648.443378,1596870648.594595,151.216745,-0.000255
1240,1596870649.443643,1596870649.562117,118.474483,-0.000265
1241,1596870650.443910,1596870650.569886,125.976324,-0.000267
1242,1596870651.444189,1596870651.609402,165.213823,-0.000278
1243,1596870652.444423,1596870652.594488,150.064945,-0.000235
1244,1596870653.444679,1596870653.600223,155.544043,-0.000255
1245,1596870654.444933,1596870654.565493,120.560408,-0.000254
1246,1596870655.445168,1596870655.570608,125.440359,-0.000235
1247,1596870656.445435,1596870656.585653,140.218258,-0.000268
1248,1596870657.445688,1596870657.555882,110.193968,-0.000253
1249,1596870658.445914,1596870658.570959,125.045061,-0.000226
1250,1596870659.446169,1596870659.581105,134.935856,-0.000254
1251,1596870660.446408,1596870660.601526,155.118227,-0.000240
1252,1596870661.446636,1596870661.611877,165.240765,-0.000228
1253,1596870662.446935,1596870662.612103,165.168285,-0.000299
1254,1596870663.447167,1596870663.601522,154.355049,-0.000232
1255,1596870664.447402,1596870664.570827,123.425245,-0.000235
1256,1596870665.447687,1596870665.612758,165.071011,-0.000285
1257,1596870666.447921,1596870666.557056,109.135628,-0.000234
1258,1596870667.448143,1596870667.571627,123.483896,-0.000222
1259,1596870668.448418,1596870668.581431,133.013248,-0.000275
1260,1596870669.448641,1596870669.590563,141.921759,-0.000223
1261,1596870670.448880,1596870670.605617,156.736374,-0.000239
1262,1596870671.449154,1596870671.562614,113.459826,-0.000274
1263,1596870672.449435,1596870672.572729,123.294353,-0.000280
1264,1596870673.449663,1596870673.614730,165.067196,-0.000228
1265,1596870674.449937,1596870674.592932,142.994642,-0.000274
1266,1596870675.450171,1596870675.615276,165.105104,-0.000234
1267,1596870676.450405,1596870676.576909,126.503944,-0.000234
1268,1596870677.450591,1596870677.533551,82.959652,-0.000187
1269,1596870678.450885,1596870678.568470,117.584944,-0.000293
1270,1596870679.451142,1596870679.572860,121.718407,-0.000257
1271,1596870680.451412,1596870680.583701,132.289410,-0.000270
1272,1596870681.451679,1596870681.593728,142.048836,-0.000268
1273,1596870682.451940,1596870682.605392,153.451443,-0.000261
1274,1596870683.452190,1596870683.614023,161.833048,-0.000249
1275,1596870684.452435,1596870684.571020,118.584871,-0.000245
1276,1596870685.452691,1596870685.587846,135.154963,-0.000256
1277,1596870686.452943,1596870686.594080,141.137362,-0.000252
1278,1596870687.453195,1596870687.607105,153.910160,-0.000253
1279,1596870688.453444,1596870688.564522,111.078262,-0.000248
1280,1596870689.453718,1596870689.573794,120.076180,-0.000274
1281,1596870690.453974,1596870690.582523,128.548384,-0.000257
1282,1596870691.454231,1596870691.600078,145.847082,-0.000256
1283,1596870692.454578,1596870692.605627,151.048183,-0.000348
1284,1596870693.454820,1596870693.610156,155.336142,-0.000242
1285,1596870694.455099,1596870694.567350,112.251043,-0.000279
1286,1596870695.455441,1596870695.575797,120.356083,-0.000341
1287,1596870696.455694,1596870696.620814,165.120125,-0.000253
1288,1596870697.455962,1596870697.600973,145.011663,-0.000268
1289,1596870698.456244,1596870698.612980,156.736135,-0.000282
1290,1596870699.456483,1596870699.566370,109.886169,-0.000239
1291,1596870700.456737,1596870700.576371,119.633436,-0.000254
1292,1596870701.456994,1596870701.602723,145.729303,-0.000257
1293,1596870702.457240,1596870702.611789,154.548883,-0.000246
1294,1596870703.457490,1596870703.574349,116.858959,-0.000250
1295,1596870704.457738,1596870704.592979,135.241032,-0.000247
1296,1596870705.457990,1596870705.601992,144.001722,-0.000252
1297,1596870706.458265,1596870706.570233,111.968279,-0.000275
1298,1596870707.458533,1596870707.577631,119.097948,-0.000268
1299,1596870708.458781,1596870708.623922,165.141106,-0.000248
1300,1596870709.459033,1596870709.611723,152.689934,-0.000252
1301,1596870710.459270,1596870710.578632,119.362116,-0.000237
1302,1596870711.459593,1596870711.585947,126.353741,-0.000323
1303,1596870712.459837,1596870712.601967,142.129898,-0.000244
1304,1596870713.460097,1596870713.616724,156.626701,-0.000259
1305,1596870714.460355,1596870714.577356,117.001772,-0.000258
1306,1596870715.460608,1596870715.625937,165.328741,-0.000254
1307,1596870716.460845,1596870716.603709,142.864227,-0.000237
1308,1596870717.461106,1596870717.613262,152.155638,-0.000261
1309,1596870718.461371,1596870718.577699,116.328478,-0.000265
1310,1596870719.461638,1596870719.626724,165.086269,-0.000267
1311,1596870720.461904,1596870720.613890,151.986361,-0.000266
1312,1596870721.462166,1596870721.578047,115.880966,-0.000262
1313,1596870722.462429,1596870722.593443,131.014585,-0.000262
1314,1596870723.462700,1596870723.614205,151.505470,-0.000271
1315,1596870724.462984,1596870724.574524,111.539841,-0.000284
1316,1596870725.463228,1596870725.588890,125.661135,-0.000244
1317,1596870726.463485,1596870726.594704,131.218672,-0.000257
1318,1596870727.463742,1596870727.599962,136.219501,-0.000257
1319,1596870728.463998,1596870728.629296,165.297747,-0.000256
1320,1596870729.464283,1596870729.620014,155.731916,-0.000284
1321,1596870730.464535,1596870730.579690,115.154505,-0.000252
1322,1596870731.464802,1596870731.584394,119.591951,-0.000267
1323,1596870732.465076,1596870732.605444,140.367985,-0.000275
1324,1596870733.465338,1596870733.615574,150.236130,-0.000261
1325,1596870734.465594,1596870734.579836,114.241838,-0.000257
1326,1596870735.465860,1596870735.585348,119.487762,-0.000266
1327,1596870736.466121,1596870736.593856,127.735376,-0.000260
1328,1596870737.466383,1596870737.606152,139.769316,-0.000262
1329,1596870738.466640,1596870738.616228,149.587631,-0.000257
1330,1596870739.466908,1596870739.578560,111.651421,-0.000268
1331,1596870740.467153,1596870740.594858,127.705574,-0.000245
1332,1596870741.467417,1596870741.611659,144.242048,-0.000264
1333,1596870742.467674,1596870742.616721,149.047136,-0.000257
1334,1596870743.467930,1596870743.579627,111.696720,-0.000257
1335,1596870744.468184,1596870744.597036,128.852844,-0.000253
1336,1596870745.468445,1596870745.612344,143.898487,-0.000262
1337,1596870746.468704,1596870746.631253,162.549257,-0.000258
1338,1596870747.468973,1596870747.592491,123.518229,-0.000269
1339,1596870748.469229,1596870748.602619,133.389950,-0.000256
1340,1596870749.469530,1596870749.622152,152.621746,-0.000301
1341,1596870750.469802,1596870750.581744,111.941576,-0.000272
1342,1596870751.470060,1596870751.594766,124.705553,-0.000258
1343,1596870752.470304,1596870752.613084,142.779350,-0.000244
1344,1596870753.470575,1596870753.626317,155.741930,-0.000271
1345,1596870754.470818,1596870754.580532,109.714270,-0.000243
1346,1596870755.471055,1596870755.588329,117.273569,-0.000237
1347,1596870756.471326,1596870756.603546,132.220030,-0.000271
1348,1596870757.471567,1596870757.609921,138.353586,-0.000241
1349,1596870758.471808,1596870758.625912,154.104233,-0.000241
1350,1596870759.472086,1596870759.582898,110.811234,-0.000278
1351,1596870760.472336,1596870760.595329,122.992754,-0.000250
1352,1596870761.472580,1596870761.603248,130.667448,-0.000244
1353,1596870762.472847,1596870762.619257,146.410704,-0.000266
1354,1596870763.473076,1596870763.583454,110.378265,-0.000229
1355,1596870764.473324,1596870764.604542,131.217718,-0.000249
1356,1596870765.473596,1596870765.609732,136.136293,-0.000272
1357,1596870766.473761,1596870766.556548,82.786322,-0.000165
1358,1596870767.474053,1596870767.584331,110.277891,-0.000291
1359,1596870768.474332,1596870768.595167,120.835543,-0.000279
1360,1596870769.474594,1596870769.615220,140.625715,-0.000262
1361,1596870770.474858,1596870770.634269,159.411430,-0.000263
1362,1596870771.475206,1596870771.590665,115.459204,-0.000348
1363,1596870772.475430,1596870772.640606,165.176630,-0.000224
1364,1596870773.475687,1596870773.625804,150.117159,-0.000257
1365,1596870774.475945,1596870774.630789,154.844046,-0.000258
1366,1596870775.476209,1596870775.585208,108.999491,-0.000264
1367,1596870776.476466,1596870776.604436,127.969742,-0.000257
1368,1596870777.476735,1596870777.621345,144.609690,-0.000269
1369,1596870778.476991,1596870778.634966,157.974243,-0.000257
1370,1596870779.477264,1596870779.591713,114.448786,-0.000273
1371,1596870780.477549,1596870780.597850,120.300770,-0.000284
1372,1596870781.477802,1596870781.605341,127.539396,-0.000253
1373,1596870782.478063,1596870782.622040,143.976212,-0.000262
1374,1596870783.478333,1596870783.630095,151.762247,-0.000269
1375,1596870784.478613,1596870784.637230,158.616304,-0.000281
1376,1596870785.478853,1596870785.594362,115.509272,-0.000239
1377,1596870786.479115,1596870786.600803,121.687889,-0.000263
1378,1596870787.479425,1596870787.617770,138.344526,-0.000310
1379,1596870788.479769,1596870788.626564,146.794558,-0.000344
1380,1596870789.480035,1596870789.637021,156.986237,-0.000266
1381,1596870790.480312,1596870790.592169,111.856222,-0.000278
1382,1596870791.480597,1596870791.608238,127.640724,-0.000285
1383,1596870792.480864,1596870792.616237,135.372877,-0.000267
1384,1596870793.481162,1596870793.623496,142.333984,-0.000298
1385,1596870794.481404,1596870794.638569,157.165289,-0.000242
1386,1596870795.481735,1596870795.596039,114.303827,-0.000331
1387,1596870796.482009,1596870796.610254,128.244877,-0.000274
1388,1596870797.482271,1596870797.624125,141.853571,-0.000262
1389,1596870798.482658,1596870798.640044,157.385826,-0.000387
1390,1596870799.482920,1596870799.606412,123.492002,-0.000262
1391,1596870800.483177,1596870800.619540,136.363268,-0.000257
1392,1596870801.483447,1596870801.641050,157.603025,-0.000270
1393,1596870802.483730,1596870802.595010,111.280441,-0.000283
1394,1596870803.484009,1596870803.600063,116.054296,-0.000279
1395,1596870804.484274,1596870804.617550,133.275509,-0.000266
1396,1596870805.484560,1596870805.627045,142.484903,-0.000286
1397,1596870806.484828,1596870806.639445,154.617071,-0.000268
1398,1596870807.485085,1596870807.601669,116.583586,-0.000257
1399,1596870808.485363,1596870808.650442,165.079355,-0.000277
1400,1596870809.485595,1596870809.640691,155.095100,-0.000233
1401,1596870810.485838,1596870810.606306,120.467901,-0.000243
1402,1596870811.486131,1596870811.651201,165.069103,-0.000293
1403,1596870812.486409,1596870812.640253,153.843880,-0.000277
1404,1596870813.486696,1596870813.601405,114.709139,-0.000288
1405,1596870814.486983,1596870814.652010,165.027857,-0.000286
1406,1596870815.487236,1596870815.636539,149.302721,-0.000254
1407,1596870816.487484,1596870816.652588,165.104151,-0.000247
1408,1596870817.487776,1596870817.616789,129.012585,-0.000292
1409,1596870818.488051,1596870818.631944,143.893003,-0.000275
1410,1596870819.488335,1596870819.602204,113.868713,-0.000284
1411,1596870820.488620,1596870820.622289,133.669138,-0.000285
1412,1596870821.488878,1596870821.637383,148.504972,-0.000257
1413,1596870822.489112,1596870822.643916,154.803514,-0.000235
1414,1596870823.489425,1596870823.612715,123.289108,-0.000313
1415,1596870824.489684,1596870824.622752,133.067846,-0.000259
1416,1596870825.489944,1596870825.638136,148.192167,-0.000260
1417,1596870826.490223,1596870826.643024,152.801514,-0.000279
1418,1596870827.490489,1596870827.604934,114.445448,-0.000266
1419,1596870828.490777,1596870828.613475,122.698545,-0.000288
1420,1596870829.491056,1596870829.628404,137.347460,-0.000279
1421,1596870830.491319,1596870830.642543,151.224136,-0.000263
1422,1596870831.491581,1596870831.603022,111.441135,-0.000262
1423,1596870832.491875,1596870832.618817,126.941442,-0.000294
1424,1596870833.492137,1596870833.638117,145.980597,-0.000262
1425,1596870834.492375,1596870834.657448,165.072680,-0.000238
1426,1596870835.492652,1596870835.617218,124.566317,-0.000277
