Sequencer Count,Start_Time(in sec),Stop_Time(in sec),Execution_Time(in msec),Jitter(in msec)
961,1596870370.371645,1596870370.371763,0.118017,-0.000258
962,1596870371.371930,1596870371.372053,0.123501,-0.000284
963,1596870372.372186,1596870372.372303,0.116825,-0.000256
964,1596870373.372437,1596870373.372560,0.123262,-0.000251
965,1596870374.372703,1596870374.372828,0.124216,-0.000266
966,1596870375.372967,1596870375.373105,0.138283,-0.000263
967,1596870376.373242,1596870376.373358,0.115395,-0.000276
968,1596870377.373499,1596870377.373621,0.121593,-0.000257
969,1596870378.373762,1596870378.373881,0.119209,-0.000263
970,1596870379.374018,1596870379.374135,0.117302,-0.000256
971,1596870380.374274,1596870380.374393,0.118256,-0.000257
972,1596870381.374523,1596870381.374637,0.113249,-0.000249
973,1596870382.374779,1596870382.374910,0.130415,-0.000256
974,1596870383.375053,1596870383.375183,0.130177,-0.000274
975,1596870384.375317,1596870384.375442,0.124216,-0.000264
976,1596870385.375577,1596870385.375696,0.118732,-0.000260
977,1596870386.375846,1596870386.375995,0.149012,-0.000269
978,1596870387.376137,1596870387.376257,0.120401,-0.000291
979,1596870388.376390,1596870388.376508,0.118494,-0.000253
980,1596870389.376667,1596870389.376799,0.131607,-0.000278
981,1596870390.376941,1596870390.377061,0.119209,-0.000274
982,1596870391.377202,1596870391.377312,0.109911,-0.000261
983,1596870392.377482,1596870392.377628,0.145912,-0.000280
984,1596870393.377764,1596870393.377868,0.103712,-0.000282
985,1596870394.377999,1596870394.378102,0.103235,-0.000235
986,1596870395.378279,1596870395.378417,0.137568,-0.000281
987,1596870396.378550,1596870396.378660,0.110149,-0.000271
988,1596870397.378800,1596870397.378923,0.123024,-0.000250
989,1596870398.379053,1596870398.379173,0.120163,-0.000253
990,1596870399.379312,1596870399.379477,0.164747,-0.000259
991,1596870400.379620,1596870400.379740,0.119925,-0.000308
992,1596870401.379874,1596870401.379982,0.108004,-0.000254
993,1596870402.380099,1596870402.380208,0.108242,-0.000225
994,1596870403.380336,1596870403.380450,0.114441,-0.000237
995,1596870404.380584,1596870404.380704,0.120163,-0.000248
996,1596870405.380849,1596870405.380972,0.123024,-0.000265
997,1596870406.381112,1596870406.381233,0.121355,-0.000263
998,1596870407.381375,1596870407.381500,0.124931,-0.000263
999,1596870408.381639,1596870408.381763,0.123978,-0.000264
1000,1596870409.381904,1596870409.382021,0.117064,-0.000264
1001,1596870410.382160,1596870410.382283,0.122786,-0.000256
1002,1596870411.382423,1596870411.382545,0.121593,-0.000263
1003,1596870412.382691,1596870412.382813,0.122070,-0.000268
1004,1596870413.382952,1596870413.383072,0.119925,-0.000261
1005,1596870414.383218,1596870414.383338,0.120401,-0.000266
1006,1596870415.383476,1596870415.383598,0.121832,-0.000258
1007,1596870416.383738,1596870416.383861,0.123024,-0.000262
1008,1596870417.384003,1596870417.384127,0.124216,-0.000265
1009,1596870418.384266,1596870418.384384,0.117779,-0.000263
1010,1596870419.384515,1596870419.384634,0.118971,-0.000249
1011,1596870420.384769,1596870420.384889,0.119686,-0.000254
1012,1596870421.385020,1596870421.385132,0.111818,-0.000250
1013,1596870422.385266,1596870422.385371,0.105143,-0.000246
1014,1596870423.385508,1596870423.385629,0.121117,-0.000242
1015,1596870424.385764,1596870424.385880,0.115633,-0.000257
1016,1596870425.386010,1596870425.386114,0.103951,-0.000246
1017,1596870426.386253,1596870426.386370,0.116825,-0.000243
1018,1596870427.386511,1596870427.386630,0.118732,-0.000258
1019,1596870428.386762,1596870428.386866,0.103474,-0.000251
1020,1596870429.387004,1596870429.387119,0.115156,-0.000242
1021,1596870430.387258,1596870430.387378,0.119925,-0.000254
1022,1596870431.387513,1596870431.387624,0.110388,-0.000256
1023,1596870432.387769,1596870432.387896,0.126600,-0.000256
1024,1596870433.388032,1596870433.388139,0.107527,-0.000262
1025,1596870434.388269,1596870434.388379,0.109434,-0.000238
1026,1596870435.388517,1596870435.388633,0.116110,-0.000247
1027,1596870436.388777,1596870436.388913,0.136137,-0.000260
1028,1596870437.389051,1596870437.389167,0.115633,-0.000275
1029,1596870438.389311,1596870438.389474,0.162840,-0.000259
1030,1596870439.389615,1596870439.389734,0.118971,-0.000304
1031,1596870440.389875,1596870440.389979,0.103712,-0.000261
1032,1596870441.390143,1596870441.390284,0.140429,-0.000268
1033,1596870442.390426,1596870442.390547,0.121117,-0.000283
1034,1596870443.390688,1596870443.390810,0.121832,-0.000262
1035,1596870444.390956,1596870444.391078,0.122547,-0.000268
1036,1596870445.391216,1596870445.391327,0.111341,-0.000260
1037,1596870446.391461,1596870446.391572,0.110388,-0.000245
1038,1596870447.391757,1596870447.391880,0.122547,-0.000296
1039,1596870448.392017,1596870448.392132,0.114918,-0.000260
1040,1596870449.392279,1596870449.392386,0.107527,-0.000262
1041,1596870450.392531,1596870450.392653,0.122309,-0.000252
1042,1596870451.392784,1596870451.392890,0.105858,-0.000254
1043,1596870452.393022,1596870452.393133,0.110865,-0.000238
1044,1596870453.393238,1596870453.393316,0.077963,-0.000215
1045,1596870454.393436,1596870454.393554,0.117302,-0.000199
1046,1596870455.393694,1596870455.393814,0.120163,-0.000258
1047,1596870456.393953,1596870456.394078,0.125647,-0.000258
1048,1596870457.394217,1596870457.394338,0.120878,-0.000265
1049,1596870458.394474,1596870458.394591,0.117302,-0.000256
1050,1596870459.394728,1596870459.394850,0.122309,-0.000255
1051,1596870460.394989,1596870460.395110,0.120163,-0.000261
1052,1596870461.395244,1596870461.395358,0.114441,-0.000254
1053,1596870462.395480,1596870462.395590,0.109673,-0.000236
1054,1596870463.395727,1596870463.395851,0.123978,-0.000247
1055,1596870464.395987,1596870464.396109,0.122070,-0.000260
1056,1596870465.396242,1596870465.396362,0.119448,-0.000256
1057,1596870466.396498,1596870466.396612,0.114441,-0.000256
1058,1596870467.396749,1596870467.396854,0.104904,-0.000251
1059,1596870468.396989,1596870468.397110,0.121593,-0.000240
1060,1596870469.397252,1596870469.397370,0.118494,-0.000263
1061,1596870470.397501,1596870470.397615,0.113964,-0.000249
1062,1596870471.397753,1596870471.397877,0.123739,-0.000252
1063,1596870472.398021,1596870472.398141,0.119209,-0.000268
1064,1596870473.398278,1596870473.398395,0.117064,-0.000257
1065,1596870474.398534,1596870474.398651,0.117064,-0.000256
1066,1596870475.398790,1596870475.398912,0.122547,-0.000255
1067,1596870476.399048,1596870476.399166,0.118494,-0.000258
1068,1596870477.399301,1596870477.399457,0.155449,-0.000253
1069,1596870478.399596,1596870478.399717,0.120401,-0.000295
1070,1596870479.399859,1596870479.399990,0.130653,-0.000262
1071,1596870480.400129,1596870480.400251,0.122070,-0.000270
1072,1596870481.400389,1596870481.400512,0.122786,-0.000260
1073,1596870482.400647,1596870482.400769,0.122070,-0.000258
1074,1596870483.400898,1596870483.401022,0.123262,-0.000252
1075,1596870484.401157,1596870484.401278,0.120878,-0.000258
1076,1596870485.401428,1596870485.401548,0.120640,-0.000271
1077,1596870486.401677,1596870486.401833,0.155926,-0.000250
1078,1596870487.401973,1596870487.402095,0.122070,-0.000296
1079,1596870488.402237,1596870488.402351,0.114441,-0.000264
1080,1596870489.402482,1596870489.402599,0.116825,-0.000245
1081,1596870490.402740,1596870490.402856,0.115871,-0.000258
1082,1596870491.402993,1596870491.403108,0.114202,-0.000254
1083,1596870492.403238,1596870492.403358,0.119686,-0.000245
1084,1596870493.403494,1596870493.403614,0.119686,-0.000256
1085,1596870494.403754,1596870494.403878,0.124454,-0.000259
1086,1596870495.404051,1596870495.404201,0.149488,-0.000298
1087,1596870496.404338,1596870496.404451,0.113726,-0.000286
1088,1596870497.404590,1596870497.404710,0.119925,-0.000252
1089,1596870498.404865,1596870498.404999,0.134706,-0.000274
1090,1596870499.405137,1596870499.405262,0.124454,-0.000273
1091,1596870500.405416,1596870500.405535,0.119209,-0.000279
1092,1596870501.405676,1596870501.405794,0.118256,-0.000260
1093,1596870502.405932,1596870502.406050,0.118732,-0.000256
1094,1596870503.406184,1596870503.406286,0.102758,-0.000252
1095,1596870504.406421,1596870504.406537,0.115633,-0.000238
1096,1596870505.406672,1596870505.406792,0.119686,-0.000251
1097,1596870506.406942,1596870506.407058,0.116110,-0.000270
1098,1596870507.407196,1596870507.407309,0.113249,-0.000254
1099,1596870508.407440,1596870508.407558,0.118256,-0.000244
1100,1596870509.407689,1596870509.407807,0.117302,-0.000250
1101,1596870510.407938,1596870510.408049,0.111580,-0.000248
1102,1596870511.408184,1596870511.408290,0.106335,-0.000247
1103,1596870512.408417,1596870512.408524,0.106335,-0.000233
1104,1596870513.408654,1596870513.408765,0.110149,-0.000237
1105,1596870514.408908,1596870514.409030,0.122309,-0.000254
1106,1596870515.409167,1596870515.409275,0.107765,-0.000259
1107,1596870516.409452,1596870516.409564,0.111580,-0.000286
1108,1596870517.409679,1596870517.409760,0.080824,-0.000227
1109,1596870518.409879,1596870518.409997,0.117779,-0.000200
1110,1596870519.410135,1596870519.410253,0.118732,-0.000255
1111,1596870520.410385,1596870520.410508,0.123739,-0.000250
1112,1596870521.410646,1596870521.410754,0.108004,-0.000261
1113,1596870522.410872,1596870522.410973,0.100851,-0.000226
1114,1596870523.411117,1596870523.411240,0.123262,-0.000244
1115,1596870524.411376,1596870524.411465,0.088930,-0.000259
1116,1596870525.411585,1596870525.411714,0.128508,-0.000209
1117,1596870526.411862,1596870526.411989,0.126600,-0.000277
1118,1596870527.412131,1596870527.412248,0.117302,-0.000268
1119,1596870528.412387,1596870528.412511,0.123501,-0.000257
1120,1596870529.412674,1596870529.412812,0.137091,-0.000287
1121,1596870530.412949,1596870530.413069,0.119925,-0.000274
1122,1596870531.413199,1596870531.413302,0.102758,-0.000251
1123,1596870532.413432,1596870532.413555,0.123501,-0.000232
1124,1596870533.413688,1596870533.413806,0.118256,-0.000257
1125,1596870534.413940,1596870534.414044,0.103951,-0.000252
1126,1596870535.414180,1596870535.414302,0.121593,-0.000240
1127,1596870536.414437,1596870536.414552,0.115633,-0.000257
1128,1596870537.414682,1596870537.414787,0.104666,-0.000246
1129,1596870538.414921,1596870538.415038,0.117064,-0.000239
1130,1596870539.415181,1596870539.415301,0.119925,-0.000260
1131,1596870540.415439,1596870540.415552,0.113249,-0.000258
1132,1596870541.415691,1596870541.415808,0.117779,-0.000252
1133,1596870542.415943,1596870542.416060,0.116825,-0.000252
1134,1596870543.416191,1596870543.416294,0.103474,-0.000247
1135,1596870544.416429,1596870544.416546,0.116348,-0.000239
1136,1596870545.416684,1596870545.416808,0.124216,-0.000255
1137,1596870546.416941,1596870546.417045,0.103951,-0.000257
1138,1596870547.417202,1596870547.417325,0.123739,-0.000260
1139,1596870548.417462,1596870548.417573,0.111103,-0.000260
1140,1596870549.417709,1596870549.417827,0.118017,-0.000247
1141,1596870550.417964,1596870550.418087,0.122786,-0.000255
1142,1596870551.418218,1596870551.418326,0.107765,-0.000255
1143,1596870552.418451,1596870552.418557,0.105858,-0.000233
1144,1596870553.418702,1596870553.418829,0.127077,-0.000251
1145,1596870554.418966,1596870554.419078,0.112295,-0.000264
1146,1596870555.419208,1596870555.419315,0.107765,-0.000242
1147,1596870556.419498,1596870556.419614,0.116348,-0.000290
1148,1596870557.419756,1596870557.419878,0.122309,-0.000258
1149,1596870558.420021,1596870558.420128,0.107527,-0.000265
1150,1596870559.420272,1596870559.420393,0.120401,-0.000252
1151,1596870560.420534,1596870560.420655,0.120401,-0.000262
1152,1596870561.420793,1596870561.420915,0.122309,-0.000259
1153,1596870562.421055,1596870562.421180,0.124931,-0.000262
1154,1596870563.421318,1596870563.421437,0.119448,-0.000262
1155,1596870564.421575,1596870564.421701,0.125885,-0.000257
1156,1596870565.421826,1596870565.421941,0.115395,-0.000251
1157,1596870566.422096,1596870566.422214,0.117779,-0.000270
1158,1596870567.422344,1596870567.422457,0.113249,-0.000248
1159,1596870568.422608,1596870568.422731,0.122786,-0.000264
1160,1596870569.422864,1596870569.422968,0.104189,-0.000256
1161,1596870570.423098,1596870570.423206,0.108480,-0.000234
1162,1596870571.423357,1596870571.423471,0.114202,-0.000259
1163,1596870572.423604,1596870572.423717,0.113726,-0.000247
1164,1596870573.423851,1596870573.423958,0.107050,-0.000247
1165,1596870574.424098,1596870574.424225,0.127792,-0.000247
1166,1596870575.424359,1596870575.424473,0.114202,-0.000261
1167,1596870576.424597,1596870576.424704,0.107050,-0.000238
1168,1596870577.424835,1596870577.424956,0.120878,-0.000239
1169,1596870578.425095,1596870578.425213,0.118256,-0.000259
1170,1596870579.425348,1596870579.425466,0.117302,-0.000254
1171,1596870580.425598,1596870580.425716,0.118256,-0.000250
1172,1596870581.425855,1596870581.425975,0.119686,-0.000257
1173,1596870582.426115,1596870582.426241,0.126362,-0.000259
1174,1596870583.426373,1596870583.426496,0.122786,-0.000258
1175,1596870584.426631,1596870584.426749,0.118017,-0.000259
1176,1596870585.426887,1596870585.427006,0.119686,-0.000255
1177,1596870586.427141,1596870586.427262,0.120640,-0.000255
1178,1596870587.427402,1596870587.427520,0.118256,-0.000260
1179,1596870588.427659,1596870588.427779,0.120401,-0.000257
1180,1596870589.427920,1596870589.428038,0.118494,-0.000261
1181,1596870590.428175,1596870590.428293,0.117779,-0.000255
1182,1596870591.428433,1596870591.428551,0.117779,-0.000258
1183,1596870592.428714,1596870592.428845,0.131607,-0.000280
1184,1596870593.428974,1596870593.429091,0.117302,-0.000260
1185,1596870594.429222,1596870594.429332,0.109434,-0.000248
1186,1596870595.429516,1596870595.429658,0.141859,-0.000294
1187,1596870596.429793,1596870596.429903,0.109673,-0.000277
1188,1596870597.430036,1596870597.430145,0.109196,-0.000243
1189,1596870598.430276,1596870598.430400,0.123978,-0.000240
1190,1596870599.430537,1596870599.430659,0.121832,-0.000261
1191,1596870600.430797,1596870600.430917,0.119448,-0.000260
1192,1596870601.431053,1596870601.431171,0.117302,-0.000256
1193,1596870602.431308,1596870602.431430,0.121593,-0.000255
1194,1596870603.431571,1596870603.431690,0.119686,-0.000262
1195,1596870604.431830,1596870604.431947,0.116348,-0.000259
1196,1596870605.432085,1596870605.432202,0.116825,-0.000255
1197,1596870606.432340,1596870606.432458,0.117779,-0.000255
1198,1596870607.432591,1596870607.432693,0.102282,-0.000251
1199,1596870608.432813,1596870608.432918,0.105381,-0.000222
1200,1596870609.433037,1596870609.433136,0.099421,-0.000224
1201,1596870610.433265,1596870610.433382,0.116110,-0.000229
1202,1596870611.433531,1596870611.433659,0.127792,-0.000265
1203,1596870612.433794,1596870612.433908,0.113964,-0.000264
1204,1596870613.434040,1596870613.434142,0.101805,-0.000246
1205,1596870614.434332,1596870614.434448,0.116348,-0.000291
1206,1596870615.434587,1596870615.434704,0.117302,-0.000255
1207,1596870616.434842,1596870616.434960,0.117779,-0.000256
1208,1596870617.435101,1596870617.435230,0.128984,-0.000259
1209,1596870618.435371,1596870618.435492,0.121355,-0.000269
1210,1596870619.435617,1596870619.435722,0.105381,-0.000246
1211,1596870620.435857,1596870620.435978,0.120878,-0.000241
1212,1596870621.436114,1596870621.436232,0.117540,-0.000257
1213,1596870622.436381,1596870622.436493,0.111580,-0.000267
1214,1596870623.436639,1596870623.436760,0.121117,-0.000258
1215,1596870624.436894,1596870624.437006,0.112295,-0.000255
1216,1596870625.437139,1596870625.437259,0.119925,-0.000246
1217,1596870626.437405,1596870626.437525,0.119686,-0.000266
1218,1596870627.437660,1596870627.437769,0.109434,-0.000254
1219,1596870628.437906,1596870628.438022,0.115633,-0.000247
1220,1596870629.438165,1596870629.438285,0.120401,-0.000259
1221,1596870630.438421,1596870630.438539,0.117779,-0.000256
1222,1596870631.438671,1596870631.438783,0.112295,-0.000250
1223,1596870632.438921,1596870632.439040,0.118732,-0.000250
1224,1596870633.439181,1596870633.439301,0.120401,-0.000259
1225,1596870634.439501,1596870634.439619,0.117302,-0.000321
1226,1596870635.439757,1596870635.439895,0.138044,-0.000256
1227,1596870636.440026,1596870636.440149,0.123739,-0.000268
1228,1596870637.440290,1596870637.440408,0.117779,-0.000264
1229,1596870638.440552,1596870638.440680,0.128031,-0.000262
1230,1596870639.440817,1596870639.440935,0.118017,-0.000266
1231,1596870640.441068,1596870640.441177,0.108480,-0.000251
1232,1596870641.441315,1596870641.441433,0.118017,-0.000247
1233,1596870642.441556,1596870642.441655,0.098467,-0.000241
1234,1596870643.441784,1596870643.441905,0.120163,-0.000228
1235,1596870644.442049,1596870644.442170,0.121117,-0.000264
1236,1596870645.442306,1596870645.442425,0.119448,-0.000257
1237,1596870646.442560,1596870646.442676,0.116110,-0.000254
1238,1596870647.442813,1596870647.442934,0.121593,-0.000253
1239,1596870648.443082,1596870648.443197,0.114679,-0.000269
1240,1596870649.443332,1596870649.443456,0.123978,-0.000250
1241,1596870650.443602,1596870650.443722,0.120640,-0.000270
1242,1596870651.443879,1596870651.444002,0.123024,-0.000277
1243,1596870652.444134,1596870652.444249,0.114441,-0.000255
1244,1596870653.444391,1596870653.444499,0.107765,-0.000257
1245,1596870654.444632,1596870654.444753,0.120878,-0.000241
1246,1596870655.444885,1596870655.444991,0.106335,-0.000253
1247,1596870656.445126,1596870656.445248,0.121355,-0.000242
1248,1596870657.445385,1596870657.445500,0.115633,-0.000258
1249,1596870658.445632,1596870658.445736,0.104666,-0.000247
1250,1596870659.445862,1596870659.445970,0.108242,-0.000230
1251,1596870660.446107,1596870660.446225,0.117540,-0.000245
1252,1596870661.446355,1596870661.446459,0.103712,-0.000248
1253,1596870662.446615,1596870662.446740,0.125170,-0.000260
1254,1596870663.446874,1596870663.446984,0.109434,-0.000259
1255,1596870664.447117,1596870664.447222,0.105143,-0.000242
1256,1596870665.447372,1596870665.447496,0.123739,-0.000256
1257,1596870666.447629,1596870666.447738,0.108957,-0.000257
1258,1596870667.447866,1596870667.447964,0.097513,-0.000237
1259,1596870668.448102,1596870668.448229,0.127316,-0.000236
1260,1596870669.448359,1596870669.448460,0.100613,-0.000257
1261,1596870670.448586,1596870670.448699,0.113010,-0.000227
1262,1596870671.448843,1596870671.448967,0.123739,-0.000257
1263,1596870672.449094,1596870672.449192,0.097990,-0.000251
1264,1596870673.449334,1596870673.449487,0.152826,-0.000240
1265,1596870674.449629,1596870674.449752,0.123024,-0.000295
1266,1596870675.449887,1596870675.449995,0.108004,-0.000258
1267,1596870676.450125,1596870676.450233,0.108004,-0.000238
1268,1596870677.450368,1596870677.450466,0.097990,-0.000243
1269,1596870678.450584,1596870678.450705,0.121355,-0.000216
1270,1596870679.450848,1596870679.450964,0.115633,-0.000265
1271,1596870680.451103,1596870680.451225,0.121355,-0.000255
1272,1596870681.451367,1596870681.451491,0.124454,-0.000263
1273,1596870682.451629,1596870682.451751,0.122070,-0.000262
1274,1596870683.451889,1596870683.452010,0.120640,-0.000260
1275,1596870684.452142,1596870684.452260,0.117064,-0.000253
1276,1596870685.452388,1596870685.452508,0.120163,-0.000246
1277,1596870686.452644,1596870686.452765,0.120878,-0.000256
1278,1596870687.452901,1596870687.453019,0.117540,-0.000257
1279,1596870688.453154,1596870688.453271,0.117540,-0.000253
1280,1596870689.453406,1596870689.453527,0.120640,-0.000252
1281,1596870690.453666,1596870690.453790,0.123978,-0.000260
1282,1596870691.453930,1596870691.454049,0.118971,-0.000264
1283,1596870692.454227,1596870692.454372,0.144958,-0.000297
1284,1596870693.454516,1596870693.454636,0.120163,-0.000288
1285,1596870694.454781,1596870694.454909,0.128269,-0.000265
1286,1596870695.455081,1596870695.455234,0.153303,-0.000300
1287,1596870696.455387,1596870696.455507,0.119209,-0.000306
1288,1596870697.455647,1596870697.455770,0.123262,-0.000259
1289,1596870698.455905,1596870698.456038,0.133514,-0.000258
1290,1596870699.456176,1596870699.456295,0.118971,-0.000271
1291,1596870700.456433,1596870700.456552,0.118971,-0.000257
1292,1596870701.456689,1596870701.456806,0.116587,-0.000256
1293,1596870702.456942,1596870702.457061,0.119209,-0.000253
1294,1596870703.457194,1596870703.457303,0.108719,-0.000252
1295,1596870704.457439,1596870704.457561,0.121355,-0.000245
1296,1596870705.457695,1596870705.457814,0.119686,-0.000255
1297,1596870706.457952,1596870706.458074,0.122547,-0.000257
1298,1596870707.458214,1596870707.458335,0.121117,-0.000262
1299,1596870708.458476,1596870708.458600,0.123501,-0.000262
1300,1596870709.458731,1596870709.458846,0.115395,-0.000254
1301,1596870710.458981,1596870710.459094,0.113487,-0.000250
1302,1596870711.459232,1596870711.459410,0.178337,-0.000251
1303,1596870712.459549,1596870712.459657,0.108480,-0.000317
1304,1596870713.459796,1596870713.459914,0.118494,-0.000247
1305,1596870714.460055,1596870714.460173,0.117779,-0.000259
1306,1596870715.460322,1596870715.460432,0.110149,-0.000267
1307,1596870716.460566,1596870716.460675,0.109196,-0.000244
1308,1596870717.460807,1596870717.460926,0.118971,-0.000241
1309,1596870718.461068,1596870718.461190,0.121593,-0.000261
1310,1596870719.461340,1596870719.461461,0.120401,-0.000273
1311,1596870720.461599,1596870720.461722,0.122547,-0.000259
1312,1596870721.461862,1596870721.461980,0.118256,-0.000262
1313,1596870722.462122,1596870722.462248,0.126600,-0.000260
1314,1596870723.462392,1596870723.462510,0.118494,-0.000270
1315,1596870724.462652,1596870724.462784,0.131845,-0.000260
1316,1596870725.462921,1596870725.463041,0.120640,-0.000268
1317,1596870726.463184,1596870726.463307,0.123024,-0.000263
1318,1596870727.463442,1596870727.463562,0.119209,-0.000259
1319,1596870728.463699,1596870728.463819,0.119925,-0.000256
1320,1596870729.463976,1596870729.464098,0.122547,-0.000277
1321,1596870730.464236,1596870730.464357,0.120163,-0.000261
1322,1596870731.464494,1596870731.464616,0.121593,-0.000258
1323,1596870732.464756,1596870732.464883,0.127316,-0.000262
1324,1596870733.465024,1596870733.465147,0.122070,-0.000268
1325,1596870734.465287,1596870734.465407,0.119686,-0.000262
1326,1596870735.465550,1596870735.465675,0.124931,-0.000263
1327,1596870736.465814,1596870736.465933,0.119209,-0.000264
1328,1596870737.466074,1596870737.466199,0.124931,-0.000260
1329,1596870738.466338,1596870738.466458,0.119925,-0.000263
1330,1596870739.466592,1596870739.466717,0.125408,-0.000254
1331,1596870740.466853,1596870740.466974,0.120640,-0.000261
1332,1596870741.467112,1596870741.467235,0.122786,-0.000259
1333,1596870742.467373,1596870742.467493,0.119925,-0.000261
1334,1596870743.467632,1596870743.467750,0.118017,-0.000259
1335,1596870744.467886,1596870744.468004,0.117779,-0.000254
1336,1596870745.468145,1596870745.468266,0.120640,-0.000259
1337,1596870746.468407,1596870746.468521,0.113726,-0.000262
1338,1596870747.468666,1596870747.468786,0.120163,-0.000259
1339,1596870748.468925,1596870748.469047,0.121117,-0.000259
1340,1596870749.469185,1596870749.469306,0.121117,-0.000260
1341,1596870750.469504,1596870750.469623,0.118494,-0.000319
1342,1596870751.469761,1596870751.469879,0.118256,-0.000257
1343,1596870752.470017,1596870752.470129,0.112295,-0.000256
1344,1596870753.470274,1596870753.470393,0.118732,-0.000257
1345,1596870754.470524,1596870754.470638,0.114441,-0.000250
1346,1596870755.470770,1596870755.470880,0.110149,-0.000246
1347,1596870756.471024,1596870756.471142,0.118494,-0.000254
1348,1596870757.471274,1596870757.471387,0.113487,-0.000250
1349,1596870758.471518,1596870758.471632,0.113964,-0.000244
1350,1596870759.471777,1596870759.471904,0.126362,-0.000260
1351,1596870760.472040,1596870760.472157,0.117064,-0.000262
1352,1596870761.472289,1596870761.472400,0.111103,-0.000249
1353,1596870762.472533,1596870762.472651,0.118017,-0.000244
1354,1596870763.472786,1596870763.472898,0.111580,-0.000253
1355,1596870764.473032,1596870764.473145,0.113010,-0.000246
1356,1596870765.473287,1596870765.473413,0.125885,-0.000255
1357,1596870766.473547,1596870766.473638,0.091791,-0.000259
1358,1596870767.473758,1596870767.473877,0.119209,-0.000212
1359,1596870768.474022,1596870768.474151,0.128746,-0.000264
1360,1596870769.474289,1596870769.474409,0.120163,-0.000266
1361,1596870770.474551,1596870770.474674,0.122786,-0.000262
1362,1596870771.474820,1596870771.474964,0.144243,-0.000269
1363,1596870772.475118,1596870772.475243,0.124693,-0.000298
1364,1596870773.475379,1596870773.475503,0.123262,-0.000262
1365,1596870774.475639,1596870774.475759,0.119925,-0.000260
1366,1596870775.475896,1596870775.476019,0.122309,-0.000257
1367,1596870776.476155,1596870776.476278,0.123501,-0.000258
1368,1596870777.476422,1596870777.476547,0.125170,-0.000268
1369,1596870778.476698,1596870778.476816,0.117302,-0.000276
1370,1596870779.476956,1596870779.477081,0.124454,-0.000258
1371,1596870780.477228,1596870780.477359,0.130653,-0.000272
1372,1596870781.477499,1596870781.477617,0.118494,-0.000271
1373,1596870782.477757,1596870782.477882,0.125170,-0.000258
1374,1596870783.478017,1596870783.478142,0.124931,-0.000261
1375,1596870784.478281,1596870784.478416,0.135422,-0.000264
1376,1596870785.478550,1596870785.478667,0.116587,-0.000269
1377,1596870786.478802,1596870786.478927,0.124454,-0.000252
1378,1596870787.479073,1596870787.479187,0.113487,-0.000271
1379,1596870788.479437,1596870788.479571,0.133514,-0.000364
1380,1596870789.479727,1596870789.479850,0.123024,-0.000289
1381,1596870790.479992,1596870790.480121,0.129223,-0.000266
1382,1596870791.480270,1596870791.480399,0.129223,-0.000278
1383,1596870792.480540,1596870792.480669,0.128984,-0.000269
1384,1596870793.480819,1596870793.480956,0.137091,-0.000279
1385,1596870794.481100,1596870794.481220,0.119686,-0.000281
1386,1596870795.481372,1596870795.481529,0.156641,-0.000272
1387,1596870796.481678,1596870796.481805,0.127077,-0.000306
1388,1596870797.481952,1596870797.482078,0.126362,-0.000274
1389,1596870798.482250,1596870798.482414,0.163555,-0.000299
1390,1596870799.482584,1596870799.482718,0.134468,-0.000334
1391,1596870800.482865,1596870800.482989,0.124216,-0.000281
1392,1596870801.483132,1596870801.483257,0.125647,-0.000267
1393,1596870802.483401,1596870802.483540,0.138760,-0.000270
1394,1596870803.483681,1596870803.483809,0.128031,-0.000280
1395,1596870804.483953,1596870804.484083,0.130415,-0.000272
1396,1596870805.484235,1596870805.484363,0.127316,-0.000282
1397,1596870806.484509,1596870806.484632,0.123739,-0.000273
1398,1596870807.484770,1596870807.484890,0.119209,-0.000262
1399,1596870808.485044,1596870808.485169,0.124693,-0.000274
1400,1596870809.485304,1596870809.485414,0.109434,-0.000260
1401,1596870810.485552,1596870810.485664,0.111341,-0.000248
1402,1596870811.485820,1596870811.485939,0.118971,-0.000268
1403,1596870812.486096,1596870812.486223,0.127554,-0.000276
1404,1596870813.486361,1596870813.486506,0.145197,-0.000265
1405,1596870814.486668,1596870814.486792,0.123978,-0.000307
1406,1596870815.486930,1596870815.487045,0.114679,-0.000262
1407,1596870816.487189,1596870816.487300,0.110865,-0.000258
1408,1596870817.487451,1596870817.487582,0.130892,-0.000262
1409,1596870818.487729,1596870818.487855,0.126839,-0.000278
1410,1596870819.488016,1596870819.488151,0.134468,-0.000288
1411,1596870820.488296,1596870820.488425,0.128508,-0.000280
1412,1596870821.488565,1596870821.488688,0.122547,-0.000269
1413,1596870822.488821,1596870822.488926,0.104904,-0.000256
1414,1596870823.489061,1596870823.489189,0.127792,-0.000240
1415,1596870824.489331,1596870824.489501,0.170469,-0.000269
1416,1596870825.489642,1596870825.489761,0.118732,-0.000311
1417,1596870826.489900,1596870826.490031,0.130653,-0.000258
1418,1596870827.490176,1596870827.490301,0.124693,-0.000276
1419,1596870828.490458,1596870828.490589,0.130653,-0.000282
1420,1596870829.490732,1596870829.490860,0.128508,-0.000273
1421,1596870830.491004,1596870830.491134,0.129938,-0.000272
1422,1596870831.491269,1596870831.491396,0.127792,-0.000265
1423,1596870832.491551,1596870832.491684,0.132561,-0.000283
1424,1596870833.491835,1596870833.491949,0.114202,-0.000283
1425,1596870834.492088,1596870834.492195,0.107050,-0.000254
1426,1596870835.492335,1596870835.492460,0.124693,-0.000247
